"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"883765","Oxnard Un High School District","CA",2477159.27,2477159.27,1886652.751,"f"
"883766","Pacheco Union Elem School Dist","CA",93616.7,93616.7,74893.36,"f"
"883577","Pacifica School District","CA",487932.26,487932.26,221114.447,"t"
"883767","Pacific Elementary School Dist","CA",18262.93,18262.93,10957.758,NA
"883768","Pacific Grove Unif School Dist","CA",315380.85,315380.85,133411.471,"f"
"883769","Pacific Union Elem School Dist","CA",66145.57,66145.57,56223.7345,"t"
"883777","Palo Verde Union Elem Sch Dist","CA",86557.08,86557.08,73573.518,"t"
"882989","Panama-Buena Vista Union School District","CA",2742508.9,2742508.9,2120418.255,"t"
"883779","Panoche Elem School District","CA",9412.8,9412.8,8000.88,"t"
"883780","Paradise Elem School District","CA",32228.7,32228.7,25782.96,"f"
"883781","Paradise Unif School District","CA",516324.21,516324.21,381393.39,"f"
"1086609","Penn Valley Union Elementary","CA",101750.61,101750.61,71225.427,NA
"883787","Perris Elem School District","CA",738395.3,738395.3,627636.005,"f"
"883789","Petaluma City School District","CA",239873.61,239873.61,151543.9515,"f"
"883790","Petaluma Joint Union High","CA",721974.01,721974.01,414021.112,NA
"883791","Piedmont City Unified Sch Dist","CA",417131.46,397683.46,81900.13,"f"
"883792","Pierce Joint Unif Sch District","CA",225958.97,225958.97,181237.816,"f"
"883793","Pine Ridge Elem School Dist","CA",14886.59,14886.59,8931.954,"f"
"883794","Piner-Olivet Un Elem Sch Dist","CA",50798.57,50798.57,30479.142,NA
"883795","Pioneer Union School Dist","CA",53151.75,53151.75,42521.4,"t"
"883798","Pittsburg Unified School District","CA",1659931.52,1659931.52,1379971.546,"f"
"883806","Plaza Elementary","CA",20104.57,20104.57,12062.742,NA
"883807","Pleasant Grove Jt Un S D","CA",32382.17,32382.17,19429.302,"f"
"883811","Pleasant Vly Jt Un Elem Dist","CA",14426.18,14426.18,10098.326,"t"
"883820","Pope Valley Union Elementary","CA",9412.8,9412.8,8000.88,NA
"883822","Portola Valley Elem Sch Dist","CA",96379.16,96379.16,44091.931,"t"
"883821","Potter Valley Comm Unif Schs","CA",55658.4,55658.4,44056.08,"t"
"883824","Princeton Jt Unif School Dist","CA",25936.43,25936.43,20749.144,"f"
"883825","Raisin City Elem School Dist","CA",47882.64,47882.64,40700.244,"t"
"883830","Raymond-Knowles Elem School","CA",22150.81,22150.81,15505.567,NA
"883833","Red Bluff Jt Un High Sch Dist","CA",239157.39,239157.39,190384.632,"f"
"881591","Redondo Beach Unified School District","CA",1507433.47,1507433.47,635033.259,NA
"883840","Rescue Union Elem School Dist","CA",570294.52,522081.12,229455.383,"f"
"883844","Richgrove Elementary","CA",99908.97,99908.97,69936.279,NA
"883850","Rio Dell Elem School District","CA",51412.45,51412.45,42050.78,"f"
"883852","Ripon Unified School District","CA",470078.61,432903.62,246562.796,"f"
"883854","Riverside Unif School District","CA",6543551.52,6543551.52,4963022.8255,"f"
"883855","Roberts Ferry Un Elem Sch Dist","CA",22457.75,22457.75,18436.84,"f"
"883860","Rosedale Union Elem Sch Dist","CA",870021.43,870021.43,425157.941,"t"
"883862","Rosemead Elem School District","CA",400249.76,400249.76,336252.77,"f"
"883865","Ross Elementary","CA",58011.66,58011.66,11602.332,NA
"881445","Ross Valley Elem School Dist","CA",357431.63,357431.63,142972.652,"f"
"883866","Round Valley Jt Elem Sch Dist","CA",20718.45,20718.45,12431.07,NA
"883874","San Antonio Union Elem S D","CA",24708.67,24708.67,19766.936,NA
"883875","San Ardo Union Elementary","CA",16114.35,16114.35,13697.1975,"f"
"883878","San Bruno Park Elem Sch Dist","CA",427413.95,427413.95,265219.1805,"f"
"883881","San Dieguito Un High Sch Dist","CA",1876375.35,1876375.35,753373.98,"f"
"883885","San Jose Unified School District","CA",4679811.76,4676241.95,2803147.4435,"t"
"883890","San Lucas Union Elem District","CA",9822.08,9822.08,8348.768,"f"
"883895","San Mateo Un High Sch District","CA",1315698.31,1315698.31,579640.843,"f"
"883901","San Ramon Valley Unif Sch Dist","CA",4885308.17,4444691.29,1780700.356,"f"
"883906","Santa Clara Elem School Dist","CA",9412.8,9412.8,6588.96,NA
"883907","Santa Cruz City Elementary","CA",333643.78,333643.78,192267.216,NA
"883908","Santa Cruz City School Dist","CA",636440.09,584770.09,352033.715,"f"
"883909","Santa Maria Joint Union High School District","CA",1214408.11,1214408.11,992237.2645,NA
"882490","Santa Paula Unified","CA",837178.85,837178.85,586025.195,NA
"883914","Santa Rosa City School Dist","CA",614340.41,614340.41,460210.489,"f"
"883915","Santa Rosa High","CA",1685663.19,1685663.19,983474.0475,NA
"883919","Saucelito Elementary Sch Dist","CA",12584.54,12584.54,8809.178,NA
"883920","Saugus Union School Dist","CA",1541913.09,1541913.09,726726.491,"t"
"883921","Sausalito Marin City School District","CA",24708.67,24708.67,19766.936,"t"
"881663","Scotts Valley Unified Sch Dist","CA",385516.64,385516.64,154206.656,"t"
"883924","Sebastopol Union Elem Sch Dist","CA",81339.1,81339.1,57060.146,NA
"883926","Seiad Elementary School","CA",9412.8,9412.8,6588.96,NA
"883929","Sequoia Union Elem School Dist","CA",46808.35,46808.35,32765.845,NA
"883935","Shiloh Elem School District","CA",9412.8,9412.8,7530.24,"t"
"883936","Shoreline Unified School Dist","CA",88807.92,88807.92,71046.336,"f"
"883937","Sierra-Plumas Joint Unified","CA",69777.64,69777.64,47360.802,NA
"883940","Silver Fork Elem School Dist","CA",9412.8,9412.8,7530.24,"t"
"883942","Simi Valley Unif School Dist","CA",2698974.55,2698974.55,1382884.8995,"t"
"883944","Snelling-Merced Falls School","CA",14733.12,14733.12,10313.184,NA
"883947","Solana Beach School District","CA",449206.69,449206.69,191622.642,"f"
"883952","Sonora Elementary School Dist","CA",111726.16,111726.16,67035.696,"f"
"883953","Sonora Union High Sch District","CA",177564.79,177564.79,108533.984,"t"
"883955","Soulsbyville Elem School Dist","CA",78269.7,78269.7,54788.79,"f"
"883956","South Bay Un Elem School Dist","CA",71210.08,71210.08,56968.064,NA
"883554","South Monterey County High School District","CA",336252.77,336252.77,269002.216,"f"
"883959","South Pasadena Unif Sch Dist","CA",731591.49,639412.41,255764.964,"f"
"883960","South San Francisco Unif S D","CA",1353349.59,1353349.59,791531.735,"t"
"883965","Southside Elementary","CA",36525.86,36525.86,25568.102,NA
"883967","Spreckels Union School Dist","CA",149786.72,149786.72,59914.688,"f"
"883968","Springville Un Elem Sch Dist","CA",45887.53,45887.53,36710.024,NA
"883970","Standard Elem School District","CA",474222.3,474222.3,396996.196,"t"
"883971","Stanislaus Union Sch Dist","CA",529624.97,529624.97,409358.2045,"t"
"883973","Stone Corral Elem Sch District","CA",25015.61,25015.61,21263.2685,"t"
"883974","Stony Creek Jt Unif Sch Dist","CA",28238.4,28238.4,24002.64,"t"
"883975","Strathmore Union Elem Sch Dist","CA",75251.43,74605.8,63414.93,"t"
"883978","Summerville Union H S District","CA",143750.1,143750.1,102978.27,"t"
"881542","Sunol Glen Unified School Dist","CA",42664.66,42664.66,21332.33,"t"
"883982","Surprise Valley Jt Unif Dist","CA",22457.75,22457.75,17966.2,"t"
"883983","Susanville Elementary Sch Dist","CA",168203.12,168203.12,129758.885,"f"
"883984","Sutter Union High","CA",120371.61,120371.61,74105.526,NA
"883989","Tahoe-Truckee Unif School Dist","CA",603034.76,520227.21,333589.372,"f"
"881577","Temecula Valley Unif Sch Dist","CA",4343354.47,4343354.47,2066289.386,"f"
"883994","Terra Bella Un Sch Dist","CA",140271.58,140271.58,119230.843,"t"
"883998","Torrance Unified School Dist","CA",3632992.97,3632992.97,1876073.531,"t"
"883999","Traver Jt Elem School District","CA",33149.52,33149.52,28177.092,"t"
"884000","Travis Unif School District","CA",843266.44,730959.15,410024.957,"f"
"884003","Trinity Center Elem Sch Dist","CA",9412.8,8580.74,6864.592,"f"
"884004","Trona Jt Unif School District","CA",50849.7,50849.7,41150.4,"f"
"884007","Tulelake Basin Jt Un Sch Dist","CA",73665.6,73665.6,62615.76,"t"
"884009","Twain Harte School District","CA",9412.8,9412.8,6588.96,NA
"884010","Twin Hills Un Elem School Dist","CA",66145.57,66145.57,39687.342,NA
"884011","Two Rock Union Elem District","CA",24094.79,24094.79,19275.832,NA
"884015","Union Joint Elem Sch District","CA",9412.8,9412.8,4706.4,"f"
"881501","Upland Unif School District","CA",1690165.11,1690165.11,1234366.8835,"f"
"884016","Upper Lake Un Elem School Dist","CA",78116.23,78116.23,66398.7955,NA
"884017","Upper Lake Union H S District","CA",50082.35,50082.35,41158.0775,NA
"884018","Vacaville Unif School District","CA",1699833.72,1699833.72,1010354.398,NA
"884021","Vallecitos Elem School Dist","CA",37600.15,32770.28,27854.738,"f"
"884022","Vallejo City Unif Sch District","CA",1950245.55,1865615.77,1530202.033,"t"
"884023","Valley Home Joint School Dist","CA",27317.66,27317.66,19122.362,"t"
"884027","Visalia Unified School District","CA",4190293.67,4124904.28,3185677.6745,"f"
"884030","Walnut Creek Elem School Dist","CA",498624.03,498624.03,199449.612,"f"
"884031","Walnut Valley Unif School Dist","CA",2221171.31,2221171.31,895957.86,"t"
"884034","Washington Colony Elementary School District","CA",65378.22,65378.22,55571.487,"t"
"884036","Washington Union Elem Sch Dist","CA",136281.36,136281.36,57213.616,"f"
"884040","Weed Union Elementary School","CA",37446.68,37446.68,26212.676,NA
"884044","Western Placer Unif Sch Dist","CA",1040526.6,989415.65,509141.461,"f"
"884042","West Park Elem School District","CA",62922.7,62922.7,53484.295,"f"
"884047","Westside Elem School District","CA",34377.28,34377.28,29220.688,"t"
"884043","Westside Union Elem Sch Dist","CA",1436837.27,1436837.27,934442.999,"f"
"884048","West Side Union Elem School","CA",25476.02,25476.02,17833.214,NA
"884051","Wheatland Un High Sch District","CA",112646.98,112646.98,78852.886,"f"
"884052","Whitmore Elementary School District","CA",9412.8,9412.8,8000.88,"t"
"884059","Willow Creek Elementary School","CA",9412.8,9412.8,6588.96,NA
"884060","Willow Grove Union Elementary","CA",9412.8,9412.8,6588.96,NA
"884062","Wilmar Union Elem School Dist","CA",36065.45,36065.45,14426.18,NA
"1086610","Wiseburn Unified","CA",396259.54,396259.54,277381.678,NA
"882484","Woodlake Unified School District","CA",360603.29,360603.29,306512.7965,NA
"884071","Woodside Elementary","CA",63690.05,63690.05,25476.02,"f"
"884072","Woodville Elementary School","CA",73819.07,73819.07,51673.349,NA
"884073","Wright Elem School District","CA",165594.13,165594.13,136611.3205,"t"
"884075","Yreka Union High School Dist","CA",114539.75,114539.75,92102.44,"f"
"881765","Arickaree School District No. R-2","CO",24452.86,23370.86,17755.408,"t"
"881775","Aspen School District Re 1","CO",255374.08,249200.08,124600.04,"f"
"881795","Ault-Highland District Re 9","CO",130909.91,130909.91,97652.961,"f"
"881837","Branson School District R E 82","CO",10742.9,10742.9,8594.32,"t"
"881841","Briggsdale Sch Dist R E 10 J","CO",25066.74,25066.74,15981.324,NA
"881868","Buena Vista School Dist R 31","CO",156744,156744,105715.233,"f"
"881883","Calhan School Dist Rj-1","CO",67833.74,67833.74,50169.343,"f"
"881888","Campo School District R E 6","CO",18825.6,17124.49,14127.704,"f"
"882550","Centennial School District R 1","CO",9412.8,9412.8,8000.88,NA
"881905","Cheraw School District 31","CO",9412.8,9412.8,7530.24,NA
"881909","Cherry Creek School District 5","CO",7847688.45,7058743.65,3751678.553,"f"
"881422","Cheyenne Co School Dist R E 5","CO",28085.01,28085.01,22468.008,"f"
"881913","Cheyenne Mountain Sch Dist 12","CO",575052.09,575052.09,267221.964,"t"
"881943","Cotopaxi School District Re-3","CO",30694,30694,23327.44,"f"
"881947","Creede Cons School District 1","CO",18825.6,18825.6,15060.48,"f"
"881961","Crowley Co School Dist Re 1 J","CO",72130.9,72130.9,58510.4375,"f"
"881969","Deer Trail School District 26","CO",25629.49,25629.49,17940.643,"f"
"882012","Dolores School Dist R E 4 A","CO",106968.59,106968.59,77855.331,"f"
"882060","Elbert School Dist 200","CO",32689.11,32689.11,19613.466,"f"
"882071","Ellicott School District 22","CO",160069.21,160069.21,128055.368,"f"
"882133","Fowler School District R 4 J","CO",63076.17,63076.17,48711.378,"f"
"882531","Garfield School District R E 2","CO",709491.81,709491.81,529747.746,"f"
"882160","Granada School District R E 1","CO",29926.65,26172.15,21618.881,"f"
"882224","Hinsdale County Sch Dist Re 1","CO",16267.82,16267.82,11387.474,"f"
"882570","Hi Plains School District R 23","CO",9412.8,9412.8,7530.24,"f"
"882228","Hoehne School District R E 3","CO",82311.05,77331.05,52274.748,"f"
"882233","Holly School District R E 3","CO",37190.87,37190.87,30200.3195,"f"
"882239","Holyoke School Dist R E 1 J","CO",96583.76,96583.76,59505.428,"f"
"881454","Idalia School District Rj3","CO",29312.77,29312.77,23450.216,"f"
"882268","Julesburg School Dist R E 1","CO",37139.74,37139.74,29711.792,"f"
"882290","Kim Reorganized District 88","CO",18825.6,18825.6,14589.84,"f"
"882030","Kiowa County School District No. Re-1","CO",29568.5,29568.5,18682.38,"f"
"882647","Kiowa County School District No. Re-2","CO",18825.6,17926.38,13444.785,NA
"882337","Lamar School District R E 2","CO",197976.3,183918.66,150957.8705,"f"
"882343","Las Animas School Dist Re 1","CO",76428.06,76428.06,63329.3955,"t"
"881458","Liberty School District J4","CO",18825.6,18825.6,13648.56,NA
"882347","Limon School District Re 4J","CO",75353.77,73908.3,47802.516,"f"
"882405","Manzanola School District 3J","CO",20616.11,18092.01,14473.608,"f"
"882414","Mcclave School District R E 2","CO",36679.33,36679.33,29343.464,NA
"882444","Moffat School District 2","CO",15807.41,15807.41,13436.2985,NA
"882311","North Conejos Sch Dist R E 1-J","CO",147791.61,147791.61,113107.39,"t"
"882468","Norwood School District R 2 Jt","CO",40976.49,36303.68,29042.944,"t"
"882477","Otis School District R 3","CO",34684.22,30490.22,23082.523,"f"
"882095","Park County Sch District R E 2","CO",70903.14,63881.14,49336.269,"t"
"882504","Peyton School District 23 Jt","CO",98425.4,98425.4,54538.109,"f"
"882501","Plateau School District R E 5","CO",21946.21,21946.21,14195.975,"f"
"881924","Plateau Valley School Dist 50","CO",43585.48,38230.84,25528.152,"t"
"881812","Platte Canyon School Dist 1","CO",129835.62,117120.07,74795.71,"t"
"882603","Prairie School Dist R E 11-J","CO",28698.89,28698.89,17219.334,"f"
"882687","Primero Reorg School Dist 2","CO",30387.06,30387.06,24309.648,"f"
"882507","Pritchett School District Re 3","CO",28238.4,27490.94,20599.5185,"f"
"882515","Pueblo City School District 60","CO",2393722.72,2066171.08,1595162.5735,"f"
"882497","Revere School District","CO",18825.6,17355.6,12943.2,"f"
"882557","Sangre De Cristopk-12 School","CO",48036.11,48036.11,38428.888,NA
"882575","Sheridan School District 2","CO",257522.66,252936.69,198720.693,"f"
"882580","Silverton School District 1","CO",28238.4,28238.4,21649.44,"f"
"882473","South Routt School Dist Re 3","CO",50952.04,50952.04,34116.381,"f"
"882607","Strasburg School Dist 31 J","CO",183703.59,183703.59,106630.956,"f"
"882386","Thompson School District R-2J","CO",2161011.07,1935945.37,1190361.2675,"t"
"882652","Trinidad School District 1","CO",159608.8,136226.3,113776.5255,"f"
"882657","Vilas School District R E 5","CO",18825.6,18825.6,16001.76,"f"
"882671","Walsh School District R E 1","CO",20616.11,20616.11,15372.557,"f"
"882698","Weld County School District Re-4","CO",715016.73,715016.73,298176.863,"f"
"882262","Weld Re-5J Johnstown-Milliken School","CO",525788.22,525788.22,314751.623,"f"
"882465","West End School District Re 2","CO",32075.23,32075.23,24693.323,"t"
"884132","Andover School District","CT",9412.8,9412.8,6588.96,NA
"884141","Ashford School District","CT",56170.02,56170.02,39319.014,NA
"884147","Barkhamsted Elementary School","CT",45273.65,45273.65,31691.555,NA
"884152","Berlin School District","CT",428488.24,422990.99,169196.396,"f"
"884171","Bozrah School District","CT",31614.82,31614.82,18968.892,NA
"884184","Brooklyn School District","CT",89063.73,89063.73,54379.518,"f"
"884189","Canterbury Public Schools","CT",74893.36,74893.36,44936.016,"f"
"884203","Colebrook School District","CT",9412.8,9412.8,6588.96,NA
"884204","Columbia Board Of Education","CT",67680.27,67680.27,40608.162,"f"
"884206","Cornwall School District","CT",14272.71,14272.71,7136.355,NA
"884212","Darien School District","CT",735428.24,648718.24,231156.734,"f"
"884226","Eastford School District","CT",22713.56,22713.56,11356.78,NA
"884216","East Granby School District","CT",130142.56,130142.56,65071.28,"f"
"884219","East Hampton School District","CT",286681.96,273564.95,136782.475,"t"
"884224","East Windsor School District","CT",163599.02,163599.02,107505.735,"f"
"884228","Ellington School District","CT",477291.7,463659.62,205491.683,"f"
"884229","Enfield School District","CT",772158.7,663195,390110.49,NA
"884233","Franklin School District","CT",25782.96,25782.96,12891.48,NA
"884235","Granby School District","CT",243249.95,243249.95,97299.98,NA
"884237","Griswold School District","CT",281310.51,257417.58,173120.815,"f"
"884239","Guilford School District","CT",519956.36,519956.36,217267.479,"f"
