line_item_id,service_provider_name,postal_cd,bandwidth_in_mbps,num_students,connect_category,cost_per_line,frn_complete
719413,"BellSouth Telecommunications, LLC",MS,10.0,6013,Other / Uncategorized,6480.0,2763938-2
719414,"BellSouth Telecommunications, LLC",MS,1000.0,6013,Fiber,23760.0,2763938-3
719419,"BellSouth Telecommunications, LLC",MS,0.64,8714,Copper,3024.0,2763941-3
719431,"Telepak Networks, Inc.",MS,1000.0,1262,Fiber,40452.0,2764240-1
719432,"CONTACT NETWORK, LLC",MS,1000.0,1262,Fiber,30578.4,2764261-1
719762,"CONTACT NETWORK, LLC",MS,400.0,3454,Fiber,27300.0,2775724-1
719763,"Telepak Networks, Inc.",MS,500.0,3454,Fiber,51900.0,2775767-1
719829,"BellSouth Telecommunications, LLC",MS,1000.0,5714,Fiber,9000.0,2801086-1
720516,"CONTACT NETWORK, LLC",MS,300.0,1546,Fiber,12729.6,2811075-1
720517,"CONTACT NETWORK, LLC",MS,1000.0,1546,Fiber,4656.0,2811077-1
720678,"Telepak Networks, Inc.",MS,1000.0,,Fiber,8580.0,2804663-1
720682,"Telepak Networks, Inc.",MS,1000.0,19448,Fiber,54000.0,2790139-1
720683,"Telepak Networks, Inc.",MS,1000.0,19448,Fiber,10980.0,2790154-1
722511,"BellSouth Telecommunications, LLC",MS,100.0,1573,Fiber,8700.0,2801085-1
722922,AT&T Corp.,MS,20.0,2575,Other / Uncategorized,8760.0,2834634-1
723034,"SBC Internet Services, Inc",MS,1.0,4593,Cable / DSL,900.0,2811048-1
723594,"BellSouth Telecommunications, LLC",MS,1000.0,4602,Fiber,9000.0,2819663-1
723595,"BellSouth Telecommunications, LLC",MS,100.0,4602,Other / Uncategorized,6000.0,2819663-2
723762,AT&T Corp.,MS,500.0,4602,Fiber,45804.0,2819992-1
723810,"BellSouth Telecommunications, LLC",MS,100.0,209896,Fiber,18000.0,2843997-1
723811,"BellSouth Telecommunications, LLC",MS,250.0,209896,Fiber,42000.0,2843997-2
723812,"BellSouth Telecommunications, LLC",MS,155.5,209896,Fiber,80352.0,2843997-3
724307,"BellSouth Telecommunications, LLC",MS,100.0,1709,Other / Uncategorized,9000.0,2827108-1
724504,"Telepak Networks, Inc.",MS,1000.0,2873,Fiber,37428.0,2836269-1
724848,"BellSouth Telecommunications, LLC",MS,100.0,3126,Fiber,10740.0,2837390-1
724849,"BellSouth Telecommunications, LLC",MS,1000.0,3126,Fiber,14820.0,2837390-2
724850,"BellSouth Telecommunications, LLC",MS,1.5,3126,Copper,6960.0,2837390-3
724852,"BellSouth Telecommunications, LLC",MS,1.5,3126,Cable / DSL,1680.0,2837390-5
725342,AT&T Corp.,MS,100.0,209896,Other / Uncategorized,14400.0,2853663-1
725343,AT&T Corp.,MS,250.0,209896,Fiber,22800.0,2853663-2
725344,AT&T Corp.,MS,500.0,209896,Fiber,48000.0,2853663-3
725345,AT&T Corp.,MS,1000.0,209896,Fiber,72000.0,2853663-4
725387,"BellSouth Telecommunications, LLC",MS,1000.0,2972,Other / Uncategorized,19440.0,2850432-1
725388,"BellSouth Telecommunications, LLC",MS,100.0,2972,Other / Uncategorized,9720.0,2850432-2
725389,"BellSouth Telecommunications, LLC",MS,100.0,2972,Other / Uncategorized,12630.0,2850432-3
725583,AT&T Corp.,MS,1000.0,3944,Fiber,70488.0,2848182-1
725593,"CONTACT NETWORK, LLC",MS,1000.0,3726,Fiber,54000.0,2848940-1
725594,"CONTACT NETWORK, LLC",MS,1000.0,3726,Fiber,7032.0,2850352-1
725600,"CONTACT NETWORK, LLC",MS,1000.0,6778,Fiber,9360.0,2850444-1
725601,"CONTACT NETWORK, LLC",MS,1000.0,6778,Fiber,34800.0,2850444-2
725614,"BellSouth Telecommunications, LLC",MS,1000.0,4205,Fiber,9000.0,2851533-1
725615,"BellSouth Telecommunications, LLC",MS,1000.0,4205,Fiber,9000.0,2851533-2
725617,"Southern Light, LLC",MS,1000.0,6902,Fiber,59400.0,2850605-1
725728,"CONTACT NETWORK, LLC",MS,1000.0,3186,Fiber,8988.0,2855323-1
725729,"CONTACT NETWORK, LLC",MS,1500.0,3186,Fiber,51000.0,2856697-1
725784,"Telepak Networks, Inc.",MS,1000.0,1272,Fiber,21900.0,2864628-1
725788,"BellSouth Telecommunications, LLC",MS,1000.0,2739,Fiber,9000.0,2856623-1
725789,"BellSouth Telecommunications, LLC",MS,100.0,2739,Fiber,6000.0,2856623-2
725790,"BellSouth Telecommunications, LLC",MS,1000.0,2739,Fiber,9000.0,2856623-3
725810,"Telepak Networks, Inc.",MS,1000.0,3999,Fiber,6000.0,2856738-2
725926,"Telepak Networks, Inc.",MS,1000.0,2490,Fiber,108000.0,2864842-3
726257,"Bresnan Communications, LLC",MT,100.0,7171,Fiber,4673.64,2724528-1
726393,Montana Opticom LLC,MT,50.0,297,Other / Uncategorized,6300.0,2725418-1
726475,"Blackfoot Communications, Inc.",MT,50.0,1351,Other / Uncategorized,27000.0,2726084-1
726552,"Bresnan Communications, LLC",MT,100.0,1211,Other / Uncategorized,14800.0,2783851-1
726592,"3 Rivers Telephone Cooperative, Inc.",MT,50.0,244,Cable / DSL,6659.4,2731593-1
726667,"Triangle Telephone Cooperative Association, Inc.",MT,3.0,15,Other / Uncategorized,313.08,2735789-1
726756,"Bresnan Communications, LLC",MT,100.0,355,Other / Uncategorized,15600.0,2738634-1
726770,"Triangle Telephone Cooperative Association, Inc.",MT,100.0,112,Cable / DSL,2388.0,2739330-1
726773,"Triangle Telephone Cooperative Association, Inc.",MT,100.0,112,Cable / DSL,2388.0,2739336-1
726840,"Mid-Rivers Telephone Cooperative, Inc. (CLEC)",MT,100.0,319,Other / Uncategorized,7200.0,2745500-1
726841,"Mid-Rivers Telephone Cooperative, Inc. (CLEC)",MT,100.0,319,Cable / DSL,5016.0,2745526-1
726854,"Blackfoot Telephone Cooperative, Inc.",MT,50.0,467,Other / Uncategorized,24039.48,2746586-1
726891,"Bresnan Communications, LLC",MT,30.0,680,Other / Uncategorized,20400.0,2746891-1
727085,"Blackfoot Telephone Cooperative, Inc.",MT,20.0,207,Other / Uncategorized,12152.0,2778710-1
727118,"Blackfoot Communications, Inc.",MT,20.0,228,Fiber,12000.0,2767334-1
727627,"CenturyLink Qwest Communications Company, LLC",MT,100.0,1360,Other / Uncategorized,24000.0,2812454-1
727725,"Triangle Telephone Cooperative Association, Inc.",MT,100.0,179,Cable / DSL,2388.0,2826554-1
727812,"Bresnan Communications, LLC",MT,100.0,1103,Other / Uncategorized,24960.0,2852660-1
728722,"e-Polk, Inc.",NC,10000.0,8963,Fiber,6447.572727272727,2833224-1
743849,Midcontinent Communications,ND,10000.0,98062,Fiber,6000.0,2736836-1
743851,"SRT Communications, Inc.",ND,1000.0,98062,Fiber,3700.0,2810465-1
744658,Midcontinent Communications,ND,95.0,2844,Fiber,6000.0,2864414-1
744750,"Great Plains Communications, Inc.",NE,0.0,244,Other / Uncategorized,28512.0,2718349-1
744758,"Charter Fiberlink - Nebraska, LLC",NE,300.0,322,Fiber,5983.2,2718490-1
744774,"Windstream Communications, Inc.",NE,100.0,854,Fiber,9600.0,2719477-1
744784,"Charter Fiberlink - Nebraska, LLC",NE,500.0,0,Fiber,12572.64,2719732-1
744810,"Unite Private Networks, LLC",NE,1000.0,553,Fiber,22459.56,2720697-1
744817,Nebraska Link LLC,NE,100.0,350,Fiber,22644.0,2721613-1
744821,Nebraska Link LLC,NE,100.0,350,Fiber,41520.0,2721628-1
744832,Nebraska Link LLC,NE,100.0,0,Fiber,22644.0,2721893-1
744847,"Charter Fiberlink - Nebraska, LLC",NE,200.0,927,Fiber,6600.0,2722020-1
744854,Nebraska Link LLC,NE,100.0,165,Fiber,26241.72,2722456-1
744863,"Unite Private Networks, LLC",NE,1000.0,457,Fiber,22459.56,2722669-1
744867,Nebraska Link LLC,NE,100.0,116,Fiber,25931.64,2722744-1
744897,"Unite Private Networks, LLC",NE,1000.0,3135,Fiber,22459.56,2723613-1
744940,"Unite Private Networks, LLC",NE,1000.0,283,Fiber,21817.8,2724313-1
744945,"Unite Private Networks, LLC",NE,1000.0,319,Fiber,21817.8,2724320-1
745117,"Unite Private Networks, LLC",NE,1000.0,1299,Fiber,21817.8,2727473-1
745129,"CenturyLink Qwest Communications Company, LLC",NE,80.0,498,Other / Uncategorized,21840.0,2728772-1
745182,"Windstream Communications, Inc.",NE,100.0,682,Other / Uncategorized,10272.0,2730203-1
745183,"Windstream Communications, Inc.",NE,10.0,682,Other / Uncategorized,5400.0,2730229-1
745204,"Charter Fiberlink - Nebraska, LLC",NE,200.0,283,Fiber,6600.0,2731115-1
745211,"Charter Fiberlink - Nebraska, LLC",NE,200.0,319,Fiber,5893.2,2732218-1
745280,"Charter Fiberlink - Nebraska, LLC",NE,200.0,236,Fiber,6600.0,2737549-1
745281,"Charter Fiberlink - Nebraska, LLC",NE,200.0,318,Fiber,6600.0,2737566-1
745311,Nebraska Link LLC,NE,100.0,369,Fiber,21420.0,2739108-1
745411,Nebraska Link LLC,NE,100.0,231,Fiber,20628.6,2744817-1
745479,"Unite Private Networks, LLC",NE,1000.0,0,Fiber,22459.56,2755742-1
745619,"Unite Private Networks, LLC",NE,1000.0,0,Cable / DSL,22459.56,2759642-1
745678,"Charter Fiberlink - Nebraska, LLC",NE,100.0,1468,Fiber,8988.0,2762413-1
745751,"Charter Fiberlink - Nebraska, LLC",NE,100.0,0,Fiber,8988.0,2764328-1
745753,"Charter Fiberlink - Nebraska, LLC",NE,100.0,0,Fiber,8988.0,2764328-3
745754,"Charter Fiberlink - Nebraska, LLC",NE,100.0,0,Fiber,8988.0,2764328-4
745756,"Charter Fiberlink - Nebraska, LLC",NE,100.0,0,Fiber,6900.0,2764328-6
745770,Allo Communications LLC,NE,100.0,0,Fiber,6000.0,2764818-2
745771,Allo Communications LLC,NE,100.0,0,Fiber,6000.0,2764818-3
745772,Allo Communications LLC,NE,100.0,0,Fiber,8400.0,2764818-4
745773,Allo Communications LLC,NE,60.0,0,Fiber,27264.0,2764818-5
745776,Allo Communications LLC,NE,100.0,0,Fiber,6000.0,2764818-8
746004,Nebraska Link LLC,NE,300.0,0,Fiber,22008.0,2776847-1
746152,Nebraska Link LLC,NE,2000.0,,Fiber,45404.88,2804823-1
746153,Nebraska Link LLC,NE,2000.0,,Fiber,25617.36,2804864-1
746154,Nebraska Link LLC,NE,2000.0,,Fiber,28027.68,2804897-1
746155,Nebraska Link LLC,NE,2000.0,,Fiber,28027.68,2804930-1
746156,"Great Plains Communications, Inc.",NE,1000.0,,Fiber,20179.92,2804965-1
746157,"Windstream Communications, LLC",NE,1500.0,,Fiber,41929.44,2805030-1
746158,"Windstream Communications, LLC",NE,8000.0,,Fiber,35729.64,2805051-1
746237,Nebraska Link LLC,NE,100.0,730,Other / Uncategorized,22651.68,2783220-1
746531,Nebraska Link LLC,NE,100.0,584,Other / Uncategorized,21420.0,2798297-1
746714,Allo Communications LLC,NE,100.0,0,Other / Uncategorized,3000.0,2805631-1
747078,"Great Plains Communications, Inc.",NE,1000.0,,Fiber,600.0,2832453-3
747089,"Windstream Communications, LLC",NE,150.0,965,Other / Uncategorized,10272.0,2832778-1
747176,"CenturyLink Qwest Communications Company, LLC",NE,80.0,0,Other / Uncategorized,26870.64,2854246-1
747177,"CenturyLink Qwest Communications Company, LLC",NE,60.0,0,Other / Uncategorized,18253.68,2854246-2
747321,Enhanced Communications of Northern New England LLC,NH,1000.0,0,Fiber,18880.2,2789209-1
747323,Enhanced Communications of Northern New England LLC,NH,200.0,0,Fiber,10302.48,2789209-4
747324,Enhanced Communications of Northern New England LLC,NH,40.0,0,Other / Uncategorized,5215.8,2789209-5
747325,Enhanced Communications of Northern New England LLC,NH,40.0,0,Other / Uncategorized,5215.8,2789209-6
747326,Enhanced Communications of Northern New England LLC,NH,40.0,0,Other / Uncategorized,5215.8,2789209-7
747327,Enhanced Communications of Northern New England LLC,NH,40.0,0,Other / Uncategorized,5215.8,2789209-8
747328,Enhanced Communications of Northern New England LLC,NH,40.0,0,Other / Uncategorized,5215.8,2789209-9
747377,"Single Digits, Inc",NH,100.0,14452,Other / Uncategorized,12978.36,2766408-1
747379,Comcast Business Communications,NH,200.0,14452,Fiber,15000.0,2766437-2
747382,Comcast Business Communications,NH,100.0,14452,Other / Uncategorized,2819.6828571428573,2766495-1
747390,"Comcast Cable Communications, LLC",NH,22.0,1286,Other / Uncategorized,1558.8,2726806-1
747391,MetroCast Cablevision of New Hampshire,NH,2.0,1286,Other / Uncategorized,7176.0,2726811-1
747393,Northern New England Telephone Operations LLC,NH,100.0,1286,Other / Uncategorized,28554.0,2726832-1
747440,Comcast Business Communications,NH,0.0,679,Cable / DSL,2220.0,2743164-1
747441,Comcast Business Communications,NH,0.0,679,Cable / DSL,2220.0,2743164-2
747608,Freedom Ring Communications,NH,100.0,2279,Fiber,24000.0,2826180-1
747610,Comcast Business Communications,NH,50.0,1632,Other / Uncategorized,2848.2,2766281-1
747649,"Comcast Cable Communications, LLC",NH,20.0,2284,Other / Uncategorized,2194.2,2781260-1
747683,Comcast Business Communications,NH,100.0,285,Other / Uncategorized,1318.8,2802003-1
747684,Comcast Business Communications,NH,100.0,285,Other / Uncategorized,2614.2,2802022-1
747685,Comcast Business Communications,NH,100.0,285,Other / Uncategorized,2638.8,2802080-1
747686,Comcast Business Communications,NH,100.0,285,Other / Uncategorized,1534.2,2802111-1
747687,Comcast Business Communications,NH,100.0,285,Other / Uncategorized,2279.4,2802139-1
747688,Comcast Business Communications,NH,100.0,285,Other / Uncategorized,3478.8,2802152-1
747696,Enhanced Communications of Northern New England LLC,NH,10.0,285,Other / Uncategorized,827.88,2804525-1
747769,Comcast Business Communications,NH,16.0,711,Cable / DSL,179.4,2809580-1
747798,Kearsarge Telephone Company,NH,100.0,1862,Other / Uncategorized,6000.0,2865477-1
747799,Kearsarge Telephone Company,NH,100.0,1862,Other / Uncategorized,12000.0,2865538-1
747808,Freedom Ring Communications,NH,40.0,1379,Other / Uncategorized,10500.0,2840954-1
747809,Freedom Ring Communications,NH,40.0,1379,Other / Uncategorized,1340.4,2840954-2
748041,Northern New England Telephone Operations LLC,NH,30.0,0,Other / Uncategorized,7983.3,2867757-1
748046,"Windstream Communications, LLC",NH,50.0,1380,Other / Uncategorized,20025.57,2839400-1
748868,Cablevision  Lightpath of New Jersey,NJ,1000.0,3223,Fiber,16080.0,2808784-1
748869,Cablevision  Lightpath of New Jersey,NJ,1000.0,3223,Fiber,27192.0,2808784-2
748878,Cablevision  Lightpath of New Jersey,NJ,100.0,903,Fiber,16800.0,2718376-1
748879,Cablevision  Lightpath of New Jersey,NJ,100.0,903,Fiber,29855.16,2718376-2
748906,Comcast Business Communications,NJ,100.0,543,Other / Uncategorized,0,2718311-1
748918,Comcast Business Communications,NJ,100.0,516,Other / Uncategorized,4558.8,2718433-1
748926,Comcast Business Communications,NJ,50.0,410,Other / Uncategorized,17192.0,2718611-1
748927,OV LLC,NJ,50.0,366,Other / Uncategorized,1018.8,2718522-1
748930,"Comcast Cable Communications, LLC",NJ,30.0,890,Other / Uncategorized,15736.8,2718599-1
748933,"Comcast Cable Communications, LLC",NJ,5.0,189,Other / Uncategorized,1498.8,2718647-1
748938,"Comcast Cable Communications, LLC",NJ,50.0,419,Other / Uncategorized,2778.6,2718661-1
748940,"Comcast Cable Communications, LLC",NJ,100.0,1489,Other / Uncategorized,16164.0,2718768-1
748955,"Windstream Communications, Inc.",NJ,500.0,3723,Fiber,0,2718797-1
748968,Comcast Business Communications,NJ,30.0,656,Other / Uncategorized,15238.8,2718844-1
748976,Comcast Business Communications,NJ,300.0,3504,Fiber,29895.48,2718862-1
749028,OV LLC,NJ,100.0,145,Cable / DSL,1499.4,2719489-1
749056,"NetCarrier Telecom, Inc.",NJ,5.0,361,Other / Uncategorized,1728.0,2719704-1
749065,"Comcast Cable Communications, LLC",NJ,100.0,2466,Other / Uncategorized,10780.8,2724614-1
749083,Comcast Business Communications,NJ,50.0,1862,Other / Uncategorized,2519.76,2720301-2
749087,"Comcast Cable Communications, LLC",NJ,100.0,1036,Other / Uncategorized,0,2720314-1
749108,"Comcast Cable Communications, LLC",NJ,50.0,326,Cable / DSL,2968.08,2720387-1
749152,Comcast Business Communications,NJ,100.0,63,Cable / DSL,1918.8,2720487-1
749157,Verizon Online LLC,NJ,50.0,2739,Fiber,2507.88,2720583-1
749160,Comcast Business Communications,NJ,1000.0,2739,Fiber,42987.0,2853861-1
749175,"Comcast Cable Communications, LLC",NJ,100.0,419,Other / Uncategorized,2698.8,2720617-1
749194,Comcast Business Communications,NJ,100.0,1987,Other / Uncategorized,61200.0,2780194-1
749207,Comcast Business Communications,NJ,3.0,266,Other / Uncategorized,2280.0,2720939-1
749208,"Comcast Cable Communications, LLC",NJ,25.0,128,Other / Uncategorized,2047.8,2720956-1
749212,OV LLC,NJ,50.0,786,Other / Uncategorized,2278.8,2720993-1
749222,Comcast Business Communications,NJ,500.0,1481,Fiber,29412.72,2721095-1
749225,Cablevision  Lightpath of New Jersey,NJ,100.0,504,Other / Uncategorized,24465.0,2721044-1
749240,Cablevision Lightpath,NJ,50.0,3525,Other / Uncategorized,0,2721154-1
749257,Comcast Business Communications,NJ,100.0,61,Other / Uncategorized,2220.0,2721254-1
749265,Comcast Business Communications,NJ,100.0,190,Other / Uncategorized,2638.2,2721481-1
749353,OV LLC,NJ,100.0,145,Other / Uncategorized,1627.56,2817608-1
749390,Cablevision Lightpath,NJ,1000.0,2015,Other / Uncategorized,86468.04,2721815-1
749392,Comcast Business Communications,NJ,100.0,78,Other / Uncategorized,2160.0,2721825-1
749424,OV LLC,NJ,30.0,599,Other / Uncategorized,1259.4,2722315-1
749450,OV LLC,NJ,30.0,1120,Cable / DSL,1194.84,2722415-1
749470,"Comcast Cable Communications, LLC",NJ,25.0,333,Other / Uncategorized,898.8,2722576-1
749492,Comcast Business Communications,NJ,500.0,1665,Other / Uncategorized,34800.0,2722866-1
749493,Comcast Business Communications,NJ,50.0,,Other / Uncategorized,1438.8,2722908-1
749524,Cablevision Lightpath,NJ,150.0,1620,Other / Uncategorized,28343.04,2726655-2
749548,Cablevision Lightpath,NJ,1000.0,1092,Fiber,23484.0,2781877-1
749549,Cablevision Lightpath,NJ,1000.0,1092,Other / Uncategorized,16080.0,2781877-2
749559,Educational Information Resource Center,NJ,100.0,908,Other / Uncategorized,19200.0,2726217-1
749570,Comcast Business Communications,NJ,100.0,371,Other / Uncategorized,2602.8,2726930-1
749640,Comcast Business Communications,NJ,20.0,147,Other / Uncategorized,2496.0,2724993-1
749644,Comcast Business Communications,NJ,100.0,3998,Other / Uncategorized,9525.6,2731902-1
749678,Comcast Business Communications,NJ,10.0,399,Other / Uncategorized,1414.2,2731681-1
749705,Comcast Business Communications,NJ,500.0,16760,Other / Uncategorized,26400.0,2754780-1
749718,Cablevision  Lightpath of New Jersey,NJ,1000.0,2149,Other / Uncategorized,64936.08,2733327-1
749779,PenTeleData Limited Partnership I,NJ,3.0,554,Other / Uncategorized,4798.2,2739541-1
749787,Cablevision Lightpath,NJ,100.0,9702,Other / Uncategorized,45136.08,2741137-1
749793,Comcast Business Communications,NJ,100.0,134,Other / Uncategorized,1366.2,2741306-1
749803,Comcast Business Communications,NJ,100.0,2482,Other / Uncategorized,2518.8,2738383-1
749807,"Comcast Cable Communications, LLC",NJ,20.0,1762,Other / Uncategorized,2614.2,2728751-1
749813,Cablevision Lightpath,NJ,1000.0,14317,Other / Uncategorized,35232.0,2741466-1
749872,Verizon Online LLC,NJ,35.0,389,Other / Uncategorized,2139.96,2741833-1
749893,Comcast Business Communications,NJ,100.0,120,Cable / DSL,2748.0,2725983-1
749900,Comcast Business Communications,NJ,100.0,425,Other / Uncategorized,21660.0,2726053-1
749944,OV LLC,NJ,100.0,360,Other / Uncategorized,3358.8,2726778-1
750011,PenTeleData Limited Partnership I,NJ,12.0,257,Cable / DSL,1200.0,2767743-1
750124,Comcast Business Communications,NJ,100.0,849,Cable / DSL,2158.2,2771324-2
750135,"Comcast Cable Communications, LLC",NJ,100.0,1437,Other / Uncategorized,10088.4,2785692-1
750195,"Comcast Cable Communications, LLC",NJ,100.0,4059,Cable / DSL,4858.8,2771182-1
750202,Cablevision Lightpath,NJ,100.0,665,Other / Uncategorized,1439.4,2728809-1
750245,Comcast Business Communications,NJ,100.0,4125,Other / Uncategorized,32760.36,2838310-1
750286,Cablevision  Lightpath of New Jersey,NJ,300.0,2352,Other / Uncategorized,21859.2,2729045-1
750295,OV LLC,NJ,100.0,162,Cable / DSL,2028.0,2729175-1
750338,Verizon Online LLC,NJ,150.0,833,Fiber,2800.0,2729324-1
750344,PenTeleData Limited Partnership I,NJ,12.0,349,Cable / DSL,1919.4,2773887-1
750421,OV LLC,NJ,5.0,150,Cable / DSL,2266.2,2729765-1
750520,"Comcast Cable Communications, LLC",NJ,50.0,239,Cable / DSL,9000.0,2730368-1
750584,Comcast Business Communications,NJ,100.0,883,Cable / DSL,4678.2,2773471-1
750657,Verizon Online LLC,NJ,75.0,786,Other / Uncategorized,2975.88,2732339-1
750709,"Comcast Cable Communications, LLC",NJ,50.0,299,Cable / DSL,2961.6,2733236-1
750781,"XTel Communications, Inc.",NJ,1000.0,3232,Fiber,0,2733916-1
750792,Cablevision  Lightpath of New Jersey,NJ,1000.0,8687,Fiber,0,2774398-1
750803,Cablevision  Lightpath of New Jersey,NJ,1000.0,9487,Fiber,0,2734105-1
750807,OV LLC,NJ,100.0,617,Cable / DSL,0,2734151-1
750813,Comcast Business Communications,NJ,50.0,161,Cable / DSL,2704.68,2734163-1
750838,Cablevision  Lightpath of New Jersey,NJ,1000.0,10949,Fiber,0,2770064-1
750896,Comcast Business Communications,NJ,100.0,406,Other / Uncategorized,10780.8,2735580-1
750901,"XTel Communications, Inc.",NJ,150.0,993,Other / Uncategorized,29623.44,2735653-1
750905,Comcast Business Communications,NJ,150.0,473,Other / Uncategorized,2640.0,2735650-1
750907,Comcast Business Communications,NJ,100.0,121,Other / Uncategorized,10780.8,2735683-1
750920,Comcast Business Communications,NJ,27.0,183,Other / Uncategorized,1678.2,2736154-1
