line_item_id,district_esh_id,district_name,ben,free_and_reduced,service_provider_name,providers_typical_category,consultants_typical_category,consultant_name,postal_cd,highest_connect_type,num_of_services,bandwidth_in_mbps,copper_line,num_students,connect_category,cost_per_line,frn_complete
83174,882970,BRITTAN ELEM,144680,99,Pacific Bell Telephone Company,Fiber,Fiber,Lehna Markarian,CA,Fiber,308,5.0,false,455,Fiber,9880.68,2747798-1
83178,881515,APPLE VALLEY UNF,143712,8958,"Sunesys, LLC",Fiber,Fiber,Karen Hall,CA,Fiber,334,2000.0,false,14701,Fiber,20817.24,2748891-2
83179,881515,APPLE VALLEY UNF,143712,8958,"Sunesys, LLC",Fiber,Fiber,Karen Hall,CA,Fiber,334,1000.0,false,14701,Fiber,17891.408571428572,2748891-1
83197,882672,ARCADIA UNF,143535,1710,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,14,1000.0,false,9667,Fiber,17562.883636363636,2727968-1
83243,883033,CALISTOGA JOINT UNF,144176,647,Pacific Bell Telephone Company,Fiber,Fiber,RICH TUNHEIM,CA,Fiber,309,1000.0,false,809,Fiber,17262.0,2723395-1
83246,883595,LAWNDALE ELEM,143486,5268,Pacific Bell Telephone Company,Fiber,Fiber,Cathy Benham,CA,Fiber,317,1.5,true,6325,Copper,839.88,2722762-1
83299,883931,SHAFFER UNION ELEM,144791,88,CITIZENS TELECOMM CO OF CA,Fiber,Fiber,Lehna Markarian,CA,Fiber,309,100.0,false,189,Fiber,40542.12,2747932-1
83301,883733,NORTH COW CREEK ELEM,144755,77,Pacific Bell Telephone Company,Fiber,Fiber,Lehna Markarian,CA,Fiber,309,1.5,true,268,Copper,506.4,2748905-1
83344,882881,BIG VALLEY JOINT UNF,144705,34,CITIZENS TELECOMM CO OF CA,Fiber,Fiber,Nanette Rodriguez,CA,Fiber,308,100.0,false,200,Fiber,19866.0,2728314-1
83355,884014,UNION HILL ELEM,144643,218,Pacific Bell Telephone Company,Fiber,Fiber,Lehna Markarian,CA,Fiber,311,1.5,true,662,Copper,1046.355,2745944-1
83376,883555,KING CITY UNION,144100,2294,Monterey County Office of Education,Other / Uncategorized,Fiber,KATIE BOOKER,CA,Fiber,6,1000.0,false,2577,Other / Uncategorized,16500.0,2750569-1
83379,883607,LINCOLN ELEM,144260,0,Pacific Bell Telephone Company,Fiber,No Consultant,No Consultant,CA,Fiber,309,1.5,true,8,Copper,3986.28,2752904-1
83386,883036,CAMBRIAN,144326,607,"Sunesys, LLC",Fiber,No Consultant,No Consultant,CA,Fiber,318,1000.0,false,3373,Fiber,39269.0,2723946-2
83420,883555,KING CITY UNION,144100,2294,Pacific Bell Telephone Company,Fiber,Fiber,KATIE BOOKER,CA,Fiber,6,1000.0,false,2577,Fiber,17600.0,2750578-1
83422,882598,ALVIEW-DAIRYLAND UNION ELEM,144024,247,Pacific Bell Telephone Company,Fiber,Fiber,Lehna Markarian,CA,Fiber,315,1.5,true,367,Copper,1068.144,2747626-1
83476,883887,SAN LEANDRO UNF,144221,5664,"Conterra Wireless Broadband, LLC",Fiber,Fiber,Michelle Harken,CA,Fiber,333,10000.0,false,8704,Fiber,20269.89,2753025-1
83480,883972,STOCKTON UNF,144339,32868,"Comcast Phone, LLC",Fiber,Fiber,Michelle Harken,CA,Fiber,52,10000.0,false,38435,Fiber,434256.0,2753173-1
83507,883431,CUCAMONGA ELEM,143582,1946,"Sunesys, LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,320,1000.0,false,2530,Fiber,12331.68,2740601-1
83565,883845,RICHMOND ELEM,144800,30,CITIZENS TELECOMM CO OF CA,Fiber,Fiber,Lehna Markarian,CA,Fiber,308,100.0,false,233,Fiber,13647.84,2748604-1
83632,883554,SOUTH MONTEREY COUNTY JOINT UNION HIGH,144099,1416,Pacific Bell Telephone Company,Fiber,Fiber,Lehna Markarian,CA,Fiber,313,100.0,false,1971,Fiber,18558.72,2747753-1
83694,883036,CAMBRIAN,144326,607,"Sunesys, LLC",Fiber,No Consultant,No Consultant,CA,Fiber,318,1000.0,false,3373,Fiber,30829.2,2723936-2
83696,883595,LAWNDALE ELEM,143486,5268,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Cathy Benham,CA,Fiber,317,1000.0,false,6325,Fiber,108000.0,2722764-1
83876,884049,WESTWOOD UNF,144805,242,Lassen County Office of Education,Other / Uncategorized,Fiber,Lehna Markarian,CA,Fiber,310,100.0,false,367,Other / Uncategorized,8300.0,2745283-1
83879,883845,RICHMOND ELEM,144800,30,Lassen County Office of Education,Other / Uncategorized,Fiber,Lehna Markarian,CA,Fiber,308,5.0,false,233,Other / Uncategorized,8300.0,2748561-1
83883,883793,PINE RIDGE ELEM,144019,32,Fresno County Superintendent of Schools,Other / Uncategorized,Fiber,Lehna Markarian,CA,Fiber,308,10.0,false,95,Fixed Wireless,18720.0,2748852-1
83889,883576,LAGUNA JOINT ELEM,144261,3,Pacific Bell Telephone Company,Fiber,No Consultant,No Consultant,CA,Fiber,309,1.5,true,15,Copper,3986.28,2750173-1
83940,884039,WEAVER UNION,144390,2329,Comcast Business Communications,Fiber,No Consultant,No Consultant,CA,Fiber,314,2000.0,false,2630,Fiber,22120.56,2728613-4
83941,884039,WEAVER UNION,144390,2329,Comcast Business Communications,Fiber,No Consultant,No Consultant,CA,Fiber,314,3000.0,false,2630,Fiber,53388.84,2728613-3
83942,884039,WEAVER UNION,144390,2329,Comcast Business Communications,Fiber,No Consultant,No Consultant,CA,Fiber,314,1000.0,false,2630,Fiber,16784.76,2728613-2
83943,884039,WEAVER UNION,144390,2329,Comcast Business Communications,Fiber,No Consultant,No Consultant,CA,Fiber,314,1000.0,false,2630,Fiber,16784.76,2728613-1
83951,883765,OXNARD UNION HIGH,143813,9985,VCedNet,Fiber,Fiber,Charnell Kemanian,CA,Fiber,315,1000.0,false,16780,Fiber,127075.0,2739591-1
83961,883171,COTTONWOOD UNION ELEM,144714,573,"Charter Fiberlink CA-CCO, LLC",Fiber,Fiber,Lehna Markarian,CA,Fiber,313,20.0,false,1109,Fiber,7689.6,2748723-1
84082,883891,SAN LUIS COASTAL UNF,143952,2790,Pacific Bell Telephone Company,Fiber,Fiber,Fred Brakeman,CA,Fiber,369,1.5,true,7535,Copper,4104.54,2755200-1
84086,884015,UNION JOINT ELEM,144259,0,Pacific Bell Telephone Company,Fiber,No Consultant,No Consultant,CA,Fiber,309,1.5,true,10,Copper,3944.28,2755044-1
84102,884030,WALNUT CREEK ELEM,144226,341,"Comcast Phone, LLC",Fiber,Fiber,Bev Argon,CA,Fiber,309,100.0,false,3543,Fiber,10624.8,2760178-1
84130,884039,WEAVER UNION,144390,2329,Comcast Business Communications,Fiber,No Consultant,No Consultant,CA,Fiber,314,100.0,false,2630,Fiber,17861.1,2733619-1
84295,883033,CALISTOGA JOINT UNF,144176,647,AT&T Corp.,Fiber,Fiber,RICH TUNHEIM,CA,Fiber,309,1000.0,false,809,Fiber,73231.8,2723415-1
84301,883268,EL SEGUNDO UNF,143475,398,LA County Office of Education (LACOE),Fiber,Fiber,Donna Manners,CA,Fiber,313,1.544,false,3415,Copper,5000.04,2747132-1
84354,883431,CUCAMONGA ELEM,143582,1946,"Sunesys, LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,320,1000.0,false,2530,Fiber,32625.0,2740598-1
84481,884055,WILLIAM S. HART UNION HIGH,143553,6074,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,324,5000.0,false,26373,Fiber,241980.0,2732594-1
84486,883706,MOUNTAIN VIEW ELEM,143587,4147,Foothills Education and Technology Partnership Inc,Fiber,Fiber,Charnell Kemanian,CA,Fiber,13,1000.0,false,7618,Other / Uncategorized,27600.0,2735178-1
84494,882661,ANTELOPE VALLEY UNION HIGH,144004,13622,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,ERIN JOHNSON,CA,Fiber,14,1000.0,false,24816,Fiber,13050.0,2742678-1
84528,883941,SILVER VALLEY UNF,143733,1231,"Affiniti, LLC",Fixed Wireless,Fiber,Kathy Carroll,CA,Fiber,322,500.0,false,2395,Fixed Wireless,34486.2,2765363-1
84536,883663,MCKITTRICK ELEM,106575,12,Kern County Superintendent of Schools,Fiber,No Consultant,No Consultant,CA,Fixed Wireless,289,100.0,false,72,Fixed Wireless,21828.0,2720015-1
84600,883545,JURUPA UNF,143747,14387,"Sunesys, LLC",Fiber,Fiber,Kathy Carroll,CA,Fiber,331,1000.0,false,19577,Fiber,9908.022857142858,2757029-1
84615,883800,PLACENTIA-YORBA LINDA UNF,143798,6948,Pacific Bell Telephone Company,Fiber,Fiber,Kathy Carroll,CA,Fiber,342,1000.0,false,25622,Fiber,10589.64,2764284-2
84616,883800,PLACENTIA-YORBA LINDA UNF,143798,6948,Pacific Bell Telephone Company,Fiber,Fiber,Kathy Carroll,CA,Fiber,342,100.0,false,25622,Fiber,10589.64,2764284-3
84617,883800,PLACENTIA-YORBA LINDA UNF,143798,6948,Pacific Bell Telephone Company,Fiber,Fiber,Kathy Carroll,CA,Fiber,342,10000.0,false,25622,Fiber,10588.98,2764284-1
84638,882782,BANGOR UNION ELEM,144628,91,Butte County Office of Education,Fiber,Copper,James Galloway,CA,Fiber,313,1.5,true,117,Other / Uncategorized,7900.0,2722170-1
84673,883213,DESERT SANDS UNF,143676,19871,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Kathy Carroll,CA,Fiber,334,2000.0,false,29159,Fiber,84825.0,2718482-1
84675,884053,WHITTIER CITY ELEM,143501,4134,"Charter Fiberlink CA-CCO, LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,321,1000.0,false,5849,Fiber,16517.245384615384,2730484-1
84697,883756,ORCUTT UNION ELEM,143978,2280,"Comcast Phone, LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,10,300.0,false,5087,Fiber,42768.0,2739147-1
84723,883493,HOWELL MOUNTAIN ELEM,144168,61,"Comcast Phone, LLC",Fiber,Fiber,RICH TUNHEIM,CA,Fiber,1,90.0,true,105,Fiber,26100.0,2720799-1
84727,883867,ROUND VALLEY UNF,144456,368,"Rural Broadband Now, LLC",Copper,Fiber,RICH TUNHEIM,CA,Fiber,323,45.0,true,421,Copper,147789.12,2734474-1
84755,884022,VALLEJO CITY UNF,144225,9903,Comcast Business Communications,Fiber,Fiber,RICH TUNHEIM,CA,Fiber,332,2500.0,false,15157,Fiber,25200.0,2720273-1
84767,883588,LANCASTER ELEM,144003,12037,Verizon California Inc.,Other / Uncategorized,Fiber,Charnell Kemanian,CA,Fiber,331,10000.0,false,14713,Fiber,96600.0,2735126-2
84768,883588,LANCASTER ELEM,144003,12037,Verizon California Inc.,Other / Uncategorized,Fiber,Charnell Kemanian,CA,Fiber,331,1000.0,false,14713,Fiber,25139.045714285716,2735126-1
84769,883150,COLUSA UNF,144633,852,CITIZENS TELECOMM CO OF CA,Fiber,No Consultant,No Consultant,CA,Fiber,312,1000.0,false,1408,Fiber,36648.0,2735131-1
84780,881574,LAKE ELSINORE UNF,143749,13315,Pacific Bell Telephone Company,Fiber,Fiber,Cathy Benham,CA,Fiber,34,45.0,true,22137,Copper,19443.12,2735917-2
84781,881574,LAKE ELSINORE UNF,143749,13315,Pacific Bell Telephone Company,Fiber,Fiber,Cathy Benham,CA,Fiber,34,1.5,true,22137,Copper,2462.6266666666666,2735917-1
84786,883085,CENTRALIA ELEM,143510,2698,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,317,100.0,false,4501,Fiber,20460.0,2737261-2
84787,883085,CENTRALIA ELEM,143510,2698,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,317,1000.0,false,4501,Fiber,23562.0,2737261-1
84812,883773,PALM SPRINGS UNF,143705,17764,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Kathy Carroll,CA,Fiber,333,5000.0,false,23581,Fiber,58740.0,2763883-1
84830,883976,SULPHUR SPRINGS UNION,227195,2485,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,10,1000.0,false,5553,Fiber,93888.0,2730844-1
84868,883773,PALM SPRINGS UNF,143705,17764,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Kathy Carroll,CA,Fiber,333,1000.0,false,23581,Fiber,90600.0,2763830-1
84880,882514,ADELANTO ELEM,143711,8095,"Charter Fiberlink CA-CCO, LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,19,100.0,false,9054,Fiber,18731.88,2729830-1
84885,882117,ALHAMBRA UNF,143615,13143,Pacific Bell Telephone Company,Fiber,Fiber,Charnell Kemanian,CA,Fiber,326,1.5,true,18076,Cable / DSL,1044.0,2730642-1
84954,883056,CARLSBAD UNF,143632,2572,Pacific Bell Telephone Company,Fiber,Fiber,Donna Manners,CA,Fiber,332,250.0,false,10956,Fiber,10842.184615384615,2729826-1
85052,883075,CENTINELA VALLEY UNION HIGH,143485,5636,Pacific Bell Telephone Company,Fiber,Fiber,Charnell Kemanian,CA,Fiber,4,1.5,true,6637,Cable / DSL,779.4,2730705-1
85082,883203,DELANO JOINT UNION HIGH,143847,4309,Bright House Networks,Fiber,No Consultant,No Consultant,CA,Fiber,310,1000.0,false,4323,Fiber,126000.0,2756754-1
85085,883402,GOLDEN FEATHER UNION ELEM,144669,110,Butte County Office of Education,Fiber,Copper,James Galloway,CA,Fiber,310,8.0,false,156,Fixed Wireless,25900.0,2757755-1
85146,881574,LAKE ELSINORE UNF,143749,13315,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Cathy Benham,CA,Fiber,34,1000.0,false,22137,Fiber,79704.0,2735895-1
85195,883346,FOUNTAIN VALLEY ELEM,143781,1555,"Sunesys, LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,319,1000.0,false,6344,Fiber,6109.44,2737360-1
85218,883671,MERCED RIVER UNION ELEM,144413,143,"Conterra Wireless Broadband, LLC",Fiber,Fiber,Robert Beck,CA,Fixed Wireless,308,100.0,false,172,Fixed Wireless,26214.0,2719899-1
85220,883075,CENTINELA VALLEY UNION HIGH,143485,5636,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Charnell Kemanian,CA,Fiber,4,1000.0,false,6637,Fiber,124200.0,2729336-1
85237,883227,DUARTE UNF,143536,2735,"Sunesys, LLC",Fiber,Fiber,KATIE BOOKER,CA,Fiber,10,10000.0,false,3749,Fiber,34450.09714285714,2738888-1
85272,883842,RIALTO UNF,143729,19485,AT&T Corp.,Fiber,Fiber,Charnell Kemanian,CA,Fiber,347,5000.0,false,26596,Fiber,400992.0,2734971-1
85340,881447,YUMA 1 SCHOOL DISTRICT,142276,521,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,JIM ABRAHAMSEN,CO,Fiber,2,10.0,false,816,Fiber,22660.92,2723938-1
85389,881961,CROWLEY COUNTY SCHOOL DISTRICT NO. RE-1-J,142357,313,"SECOM,Inc",Copper,Fiber,Debi Sovereign,CO,Fiber,6,40.0,false,446,Other / Uncategorized,14400.0,2741972-1
85390,881961,CROWLEY COUNTY SCHOOL DISTRICT NO. RE-1-J,142357,313,"SECOM,Inc",Copper,Fiber,Debi Sovereign,CO,Fiber,6,100.0,false,446,Fiber,1500.0,2741996-1
85393,882535,ROCKY FORD SCHOOL DISTRICT NO. R2,142362,654,"SECOM,Inc",Copper,No Consultant,No Consultant,CO,Fiber,4,900.0,false,825,Fiber,2820.0,2741401-2
85401,882209,"HARRISON, SCHOOL DISTRICT NO. 2, IN THE COUNTY OF EL PASO AN",142315,7569,CenturyLink Qwest Corporation,Fiber,Fiber,JIM ABRAHAMSEN,CO,Fiber,47,205.0,false,10775,Fiber,23787.96,2746208-1
85457,882562,SARGENT SCHOOL DISTRICT NO. RE-33J,142391,175,Jade Communications LLC,Fixed Wireless,No Consultant,No Consultant,CO,Fiber,1,15.0,false,449,Fiber,22224.0,2745659-1
85463,881747,SOUTH CONEJOS SCHOOL DISTRICT NO. RE10,142380,159,Jade Communications LLC,Fixed Wireless,Fiber,Gregory Shipley,CO,Insufficient data,1,0.0,false,208,Fixed Wireless,15540.0,2725842-1
85488,881961,CROWLEY COUNTY SCHOOL DISTRICT NO. RE-1-J,142357,313,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Debi Sovereign,CO,Fiber,6,0.768,false,446,Cable / DSL,719.4,2742084-1
85496,882325,LA VETA SCHOOL DISTRICT RE-2,142352,120,EAGLE-Net Alliance,Fiber,Fiber,Richard Van Sickle,CO,Fiber,2,50.0,false,226,Fiber,7940.4,2752176-1
85500,881868,BUENA VISTA SCHOOL DISTRICT NO. R-31,142405,381,EAGLE-Net Alliance,Fiber,Fiber,Richard Van Sickle,CO,Fiber,1,300.0,false,994,Fiber,23505.12,2759589-1
85503,882343,LAS ANIMAS SCHOOL DISTRICT NO. RE-1,142348,379,"SECOM,Inc",Copper,No Consultant,No Consultant,CO,Fiber,2,100.0,false,523,Fiber,1500.0,2741095-2
85521,882052,"EDISON, JOINT DISTRICT NO. 54 OF THE COUNTIES OF EL PASO AND",142307,63,"SECOM,Inc",Copper,Fiber,Richard Van Sickle,CO,Fiber,1,60.0,false,,Fiber,8640.0,2759500-1
85526,882311,NORTH CONEJOS SCHOOL DISTRICT NO. RE1J,142389,701,Jade Communications LLC,Fixed Wireless,Fiber,Debi Sovereign,CO,Copper,1,1.54,false,1033,Copper,959.4,2759632-1
85530,882397,"MANITOU SPRINGS, SCHOOL DISTRICT NO. 14, IN THE COUNTY OF EL",142298,377,Comcast Business Communications,Fiber,Fiber,CAROL UNDERRINER,CO,Fiber,4,100.0,false,1500,Fiber,10000.0,2741707-2
85531,882397,"MANITOU SPRINGS, SCHOOL DISTRICT NO. 14, IN THE COUNTY OF EL",142298,377,Comcast Business Communications,Fiber,Fiber,CAROL UNDERRINER,CO,Fiber,4,500.0,false,1500,Fiber,18000.0,2741707-1
85533,881730,AGUILAR REORGANIZED SCHOOL DISTRICT NO. 6,142329,68,"SECOM,Inc",Copper,Fiber,Richard Van Sickle,CO,Fiber,2,50.0,false,97,Fiber,6000.0,2763840-1
85583,882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,142459,2781,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Gregory Shipley,CO,Fiber,17,100.0,false,6408,Fiber,43270.68,2734779-7
85584,882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,142459,2781,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Gregory Shipley,CO,Fiber,17,100.0,false,6408,Fixed Wireless,15200.0,2734779-6
85585,882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,142459,2781,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Gregory Shipley,CO,Fiber,17,50.0,false,6408,Fiber,16123.2,2734779-5
85586,882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,142459,2781,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Gregory Shipley,CO,Fiber,17,1000.0,false,6408,Fiber,33612.0,2734779-4
85587,882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,142459,2781,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Gregory Shipley,CO,Fiber,17,100.0,false,6408,Fiber,14697.585,2734779-3
85588,882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,142459,2781,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Gregory Shipley,CO,Fiber,17,500.0,false,6408,Fiber,54964.44,2734779-2
85589,882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,142459,2781,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Gregory Shipley,CO,Fiber,17,5000.0,false,6408,Fiber,58689.24,2734779-1
85629,882692,"SCHOOL DISTRICT NO. RE-50, WIGGINS",142244,311,Wiggins Telephone Association,Fiber,No Consultant,No Consultant,CO,Fiber,2,100.0,false,,Fiber,20367.0,2743942-1
85691,881722,SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO,142123,6158,"Unite Private Networks, LLC",Fiber,Fiber,MARY JO SAGNELLA,CO,Fiber,16,1000.0,false,0,Fiber,11585.6,2764699-1
85731,884269,NEWINGTON SCHOOL DISTRICT,122338,763,"Cox Connecticut Telcom, LLC",Cable / DSL,Fiber,Amy Krom,CT,Fiber,1,15.0,false,4323,Cable / DSL,1359.9,2747577-1
85733,884239,GUILFORD SCHOOL DISTRICT,122477,269,"Comcast Cable Communications, LLC",Cable / DSL,Fiber,Amanda Miguel,CT,Fiber,7,150.0,false,3562,Cable / DSL,4778.42,2753494-1
85755,884312,SEYMOUR SCHOOL DISTRICT,122519,398,"Advanced Corporate Networking, Inc.",Fiber,Fiber,Amy Krom,CT,Fiber,6,1000.0,false,2286,Fiber,10168.8,2724450-1
85757,884182,BROOKFIELD SCHOOL DISTRICT,122605,262,"Charter Fiberlink CT-CCO, LLC",Fiber,Fiber,Amanda Miguel,CT,Fiber,5,1000.0,false,2791,Fiber,6600.0,2739802-1
85843,884224,EAST WINDSOR SCHOOL DISTRICT,122312,463,"Cox Connecticut Telcom, LLC",Cable / DSL,Fiber,Debi Sovereign,CT,Fiber,4,60.0,false,1257,Fiber,12000.0,2753532-1
85859,884166,BLOOMFIELD SCHOOL DISTRICT,122240,1011,"Advanced Corporate Networking, Inc.",Fiber,Fiber,Amy Krom,CT,Fiber,6,1000.0,false,2108,Fiber,11613.0,2752125-1
85912,884189,CANTERBURY SCHOOL DISTRICT,122397,113,Charter Communications,Fiber,Fiber,Gregory Shipley,CT,Fiber,2,60.0,false,490,Cable / DSL,900.0,2759700-1
85914,884234,GLASTONBURY SCHOOL DISTRICT,122266,561,"Advanced Corporate Networking, Inc.",Fiber,Fiber,Amanda Miguel,CT,Fiber,2,1000.0,false,6586,Fiber,10740.0,2762337-1
85918,884257,MILFORD SCHOOL DISTRICT,122496,1420,The Southern New England Telephone Comapny,Fiber,Fiber,Amy Krom,CT,Fiber,15,100.0,false,6643,Fiber,16679.4,2735497-1
85954,884320,SOUTHINGTON SCHOOL DISTRICT,122524,956,"Fiber Technologies Networks, L.L.C.",Fiber,Fiber,Amy Krom,CT,Fiber,12,1000.0,false,6697,Fiber,12600.0,2763352-1
86004,884257,MILFORD SCHOOL DISTRICT,122496,1420,The Southern New England Telephone Comapny,Fiber,Fiber,Amy Krom,CT,Fiber,15,20.0,false,6643,Fiber,12978.0,2735470-1
86010,884320,SOUTHINGTON SCHOOL DISTRICT,122524,956,"Fiber Technologies Networks, L.L.C.",Fiber,Fiber,Amy Krom,CT,Fiber,12,1000.0,false,6697,Fiber,10692.0,2763361-1
86011,884320,SOUTHINGTON SCHOOL DISTRICT,122524,956,"Fiber Technologies Networks, L.L.C.",Fiber,Fiber,Amy Krom,CT,Fiber,12,1000.0,false,6697,Fiber,16500.0,2763368-1
86017,884212,DARIEN SCHOOL DISTRICT,122613,28,Cablevision Systems Corporation (Education Dept),Cable / DSL,Fiber,TOM MILLER,CT,Fiber,2,100.0,false,4859,Cable / DSL,1440.0,2738952-1
86027,884314,SHELTON SCHOOL DISTRICT,122520,1063,"ChimeNet, Inc.",Fiber,Fiber,Sue Pavlik,CT,Fiber,9,10000.0,false,5112,Fiber,11478.705,2762521-1
86028,884320,SOUTHINGTON SCHOOL DISTRICT,122524,956,"Fiber Technologies Networks, L.L.C.",Fiber,Fiber,Amy Krom,CT,Fiber,12,1000.0,false,6697,Fiber,16800.0,2763371-1
86060,884209,COVENTRY SCHOOL DISTRICT,122354,293,"Charter Fiberlink CT-CCO, LLC",Fiber,Fiber,IAN STARKER,CT,Fiber,6,100.0,false,1724,Fiber,6000.0,2766105-1
86094,884281,PLAINFIELD SCHOOL DISTRICT,122399,1111,The Southern New England Telephone Comapny,Fiber,Fiber,TOM MILLER,CT,Fiber,6,1000.0,false,2492,Fiber,9258.0,2738493-1
86143,884299,REGIONAL SCHOOL DISTRICT 18,122429,96,The Southern New England Telephone Comapny,Fiber,Fiber,Amanda Miguel,CT,Fiber,6,1000.0,false,1446,Fiber,17520.0,2756796-1
86158,884231,FAIRFIELD SCHOOL DISTRICT,122475,1019,"ChimeNet, Inc.",Fiber,No Consultant,No Consultant,CT,Fiber,20,20.0,false,10294,Fiber,21360.0,2731813-2
86162,884320,SOUTHINGTON SCHOOL DISTRICT,122524,956,"Fiber Technologies Networks, L.L.C.",Fiber,Fiber,Amy Krom,CT,Fiber,12,1000.0,false,6697,Fiber,14400.0,2762638-1
86165,884209,COVENTRY SCHOOL DISTRICT,122354,293,"Charter Fiberlink CT-CCO, LLC",Fiber,Fiber,IAN STARKER,CT,Fiber,6,5.0,false,1724,Cable / DSL,599.4,2766129-1
86206,884222,EAST LYME SCHOOL DISTRICT,122400,346,"Metrocast Communications of Connecticut, LLC",Other / Uncategorized,No Consultant,No Consultant,CT,Fiber,5,30.0,false,2932,Cable / DSL,6993.6,2720893-1
86887,889044,VOLUSIA,127575,35692,"TW Telecom Holdings, Inc.",Other / Uncategorized,No Consultant,No Consultant,FL,Fiber,15,4000.0,false,61064,Fiber,213840.0,2721874-1
86971,889017,MANATEE,127848,25452,"Bright House Networks, LLC",Fiber,Fiber,John Harvey Jr.,FL,Fiber,25,50.0,false,46165,Fiber,27000.0,2719563-1
87245,889869,BULLOCH COUNTY,127341,6169,"Bulloch County Rural Telephone Cooperative, Inc.",Fiber,No Consultant,No Consultant,GA,Fiber,35,1000.0,false,9891,Fiber,4390.2,2727460-1
