"esh_id","service_provider_2015","bandwidth_in_mbps_2015","contract_end_date_2015","purpose_2015","percent_bw_2015","total_monthly_cost_2015","predominant_sp_2015","exclude_from_analysis"
945869,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
945870,"Northland Cable",1000,"2018-02-07","Upstream",1,1051,TRUE,FALSE
945871,"Time Warner Cable",207,"2016-06-30","Upstream, Internet",1,731.95,TRUE,FALSE
945872,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
945873,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
945875,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
945877,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
945878,"Time Warner Cable",1007,"2016-06-30","Upstream, Internet",1,1796.91783783784,TRUE,FALSE
945879,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
945880,"Cablevision",600,"2016-06-30","Internet",1,2251.17,TRUE,FALSE
945883,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
945973,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946182,"Time Warner Cable",50,"2016-06-30","Internet",1,200,TRUE,FALSE
946183,"Time Warner Cable",1000,"2019-02-04","Upstream",1,925.12,TRUE,FALSE
946184,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946185,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946186,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946187,"Winstream",10500,"2018-03-13","Internet",1,18423.2222222222,TRUE,FALSE
946188,"Time Warner Cable",1200,"2016-06-30","Internet, Upstream",1,3835,TRUE,FALSE
946189,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946191,"Time Warner Cable",1000,"2019-02-04","Upstream",1,806.4,TRUE,FALSE
946192,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946193,"Time Warner Cable",1000,"2020-06-30","Upstream",1,2472.8,TRUE,FALSE
946194,"Time Warner Cable",1000,"2018-06-30","Upstream",1,1700.22,TRUE,FALSE
946196,"Cablevision",15,"2016-06-30","Internet",1,1367,TRUE,FALSE
946199,"TVC Albany, Inc",1000,"2020-06-30","Internet",0.91,3500,TRUE,FALSE
946199,"Time Warner Cable",100,"2016-06-30","Internet",0.09,2098,FALSE,FALSE
946199,"Verizon",3,"2016-06-30","Internet",0,24.95,FALSE,FALSE
946200,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946201,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946202,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946204,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946205,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946208,"Time Warner Cable",235,"2016-06-30","Internet, Upstream",1,859,TRUE,FALSE
946210,"Time Warner Cable",1000,"2018-06-30","Upstream",1,1025.15,TRUE,FALSE
946211,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946212,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946214,"Time Warner Cable",3000,"2017-06-30","Upstream",1,4970.90351351351,TRUE,FALSE
946215,"Sidera Networks, LLC",3000,"2019-06-30","Upstream",0.98,869.5,TRUE,FALSE
946215,"Cablevision",50,"2016-06-30","Internet",0.02,2081,FALSE,FALSE
946216,"Fiber Optic LLC",1000,"2018-06-30","Upstream",1,820,TRUE,FALSE
946218,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946219,"Time Warner Cable",225,"2016-06-30","Upstream, Internet",1,2517,TRUE,FALSE
946220,"Time Warner Cable",1005,"2016-06-30","Upstream, Internet",1,2009.95,TRUE,FALSE
946221,"Sidera Networks, LLC",50,"2016-06-30","Internet",1,2725,TRUE,FALSE
946222,"Eastern Suffolk",300,"2016-06-30","Internet",1,0,TRUE,FALSE
946227,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946228,"N Country Dev Auth",1000,"2020-01-04","Upstream",1,1050,TRUE,FALSE
946229,"Cablevision",3003,"2016-06-30","Internet, Upstream",1,1147.74,TRUE,FALSE
946229,"Verizon",1.5,"2016-06-30","Upstream",0,484.79,FALSE,FALSE
946230,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946233,"Taconic Tele",300,"2016-06-30","Internet",1,2519.53,TRUE,FALSE
946234,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946236,"Cablevision",3000,"2017-06-30","Upstream",1,1137.4,TRUE,FALSE
946237,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946240,"Time Warner Cable",1000,"2020-06-30","Upstream",1,369.88,TRUE,FALSE
946242,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946244,"Time Warner Cable",1000,"2020-02-25","Upstream",1,899.96,TRUE,FALSE
946245,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946246,"Eastern Suffolk",200,"2016-06-30","Internet",1,3333.29,TRUE,FALSE
946249,"Cablevision",100,"2016-06-30","Internet",1,1748.29,TRUE,FALSE
946250,"Frontier",1000,"2016-06-30","Upstream",1,618.17,TRUE,FALSE
946251,"TVC Albany, Inc",1000,"2018-06-30","Upstream",0.95,1387.88,TRUE,FALSE
946251,"Time Warner Cable",50,"2016-06-30","Internet",0.05,1800,FALSE,FALSE
946252,"Frontier",100,"2016-06-30","Internet",1,3107,TRUE,FALSE
946253,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946256,"Time Warner Cable",155.5,"2016-06-30","Upstream",1,904.88,TRUE,FALSE
946257,"Time Warner Cable",100,"2019-06-30","Upstream",1,1590.52,TRUE,FALSE
946262,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946263,"TVC Albany, Inc",1000,"2018-06-30","Upstream",1,1387.88,TRUE,FALSE
946264,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946267,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946268,"Time Warner Cable",1000,"2020-02-25","Upstream",1,1743,TRUE,FALSE
946270,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946271,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946272,"Time Warner Cable",1000,"2020-02-25","Upstream",1,899.96,TRUE,FALSE
946273,"Time Warner Cable",100,"2016-06-30","Internet",1,669.98,TRUE,FALSE
946276,"Cablevision",3000,"2017-06-30","Upstream",1,1137.4,TRUE,FALSE
946277,"Hudson Valley",4800,"2016-06-30","Internet",1,9458.83,TRUE,FALSE
946278,"Time Warner Cable",1000,"2019-02-04","Upstream",1,924,TRUE,FALSE
946279,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946280,"Time Warner Cable",1000,"2018-06-30","Upstream",1,1025.15,TRUE,FALSE
946281,"TVC Albany, Inc",1001.5,"2017-06-30","Internet, Upstream",1,1740.08,TRUE,FALSE
946283,"Cablevision",100,"2016-06-30","Internet",1,210.23,TRUE,FALSE
946286,"Time Warner Cable",1070,"2016-02-01","Upstream, Internet",1,2268.2,TRUE,FALSE
946287,"Hudson Valley",600,"2020-06-30","Internet",1,3100,TRUE,FALSE
946289,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946290,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946291,"Time Warner Cable",100,"2019-06-30","Upstream",1,1590.52,TRUE,FALSE
946293,"Taconic Tele",100,"2016-06-30","Internet",1,2428,TRUE,FALSE
946295,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946296,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1108.25,TRUE,FALSE
946298,"Time Warner Cable",1000,"2020-06-30","Upstream",1,818.13,TRUE,FALSE
946299,"Fiber Optic LLC",1000,"2018-06-30","Upstream",1,820,TRUE,FALSE
946300,"Cablevision",101,"2016-06-30","Internet",1,119.95,TRUE,FALSE
946301,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946302,"Time Warner Cable",1000,"2018-06-30","Upstream",1,919.6,TRUE,FALSE
946305,"Time Warner Cable",1000,"2018-06-30","Upstream",1,919.6,TRUE,FALSE
946308,"N Country Dev Auth",1000,"2020-01-04","Upstream",1,1050,TRUE,FALSE
946309,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946312,"Northland Cable",466.5,"2016-06-30","Upstream",1,2647.965,TRUE,FALSE
946313,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946314,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946315,"Time Warner Cable",1000,"2019-06-30","Upstream",0.91,1131.09,TRUE,FALSE
946315,"Fiber Optic LLC",100,"2016-06-30","Internet",0.09,1900,FALSE,FALSE
946317,"Slic network",160,"2016-06-30","Internet",1,2414.59,TRUE,FALSE
946318,"Cablevision",550,"2016-06-30","Internet",1,3601.98,TRUE,FALSE
946320,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946321,"Time Warner Cable",1000,"2019-02-04","Upstream",1,967.15,TRUE,FALSE
946323,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946325,"TVC Albany, Inc",1000,"2018-06-30","Upstream",1,1387.88,TRUE,FALSE
946329,"Time Warner Cable",1000,"2018-06-30","Upstream",1,919.6,TRUE,FALSE
946332,"BestWeb Corporation",1000,"2016-06-30","Upstream",0.95,1476.33,TRUE,FALSE
946332,"Cablevision",50,"2016-06-30","Internet",0.05,3419.32,FALSE,FALSE
946334,"Time Warner Cable",300,"2016-06-30","Upstream, Internet",1,1325,TRUE,FALSE
946335,"Time Warner Cable",1000,"2018-06-30","Upstream",1,919.6,TRUE,FALSE
946337,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946338,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946339,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946340,"Time Warner Cable",1000,"2020-06-30","Upstream",1,2709.3,TRUE,FALSE
946341,"Fiber Optic LLC",1000,"2018-06-30","Upstream",1,820,TRUE,FALSE
946344,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946345,"Time Warner Cable",1000,"2018-06-30","Upstream",1,783.75,TRUE,FALSE
946346,"Time Warner Cable",2000,"2019-06-30","Upstream",1,2262.18,TRUE,FALSE
946346,"CornerStone Tele",1.5,"2016-06-30","Internet",0,430,FALSE,FALSE
946347,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946348,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946350,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946353,"Cablevision",300,"2018-06-28","Internet",1,3050,TRUE,FALSE
946354,"Fiber Optic LLC",2000,"2016-06-30","Upstream",1,3272.08,TRUE,FALSE
946355,"Eastern Suffolk",200,"2016-06-30","Internet",1,0,TRUE,FALSE
946358,"Cablevision",100,"2016-06-30","Internet",1,3000,TRUE,FALSE
946361,"Fiber Optic LLC",1000,"2016-06-30","Upstream",1,871.25,TRUE,FALSE
946362,"Cablevision",3000,"2016-06-30","Upstream",1,1137.39285714286,TRUE,FALSE
946363,"Fiber Optic LLC",1000,"2018-06-30","Upstream",1,820,TRUE,FALSE
946365,"Cablevision",3001.5,"2016-06-30","Upstream",0.75,1574.88452380953,TRUE,FALSE
946365,"Sidera Networks, LLC",1000,"2020-06-30","Upstream",0.25,1119.5,FALSE,FALSE
946370,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946374,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946376,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946378,"Charter",5,"2016-06-30","Internet",1,49.99,TRUE,FALSE
946380,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946382,"Southern Tier",1000,"2023-06-30","Upstream",1,283,TRUE,FALSE
946383,"Sidera Networks, LLC",3000,"2016-06-30","Upstream",1,989.6,TRUE,FALSE
946384,"Verizon",300,"2016-06-30","Internet",0.67,356.76,TRUE,FALSE
946384,"Cablevision",151,"2016-06-30","Internet",0.33,109.95,FALSE,FALSE
946386,"W Suffolk Boces",200,"2016-06-30","Internet",0.8,0,TRUE,FALSE
946386,"Cablevision",50,"2016-06-30","Internet",0.2,59.95,FALSE,FALSE
946390,"Time Warner Cable",1000,"2018-06-30","Upstream",1,800.52,TRUE,FALSE
946391,"Time Warner Cable",1000,"2018-06-30","Upstream",1,919.6,TRUE,FALSE
946392,"Fiber Optic LLC",2000,"2016-06-30","Upstream",1,2871.18,TRUE,FALSE
946393,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946395,"Sidera Networks, LLC",3000,"2019-06-30","Upstream",1,869.5,TRUE,FALSE
946396,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946397,"Fishers Island",20,"2016-06-30","Internet",1,700,TRUE,FALSE
946398,"Sidera Networks, LLC",3000,"2017-06-30","Upstream",1,989.6,TRUE,FALSE
946400,"TVC Albany, Inc",250,"2020-06-30","Internet",1,1700,TRUE,FALSE
946402,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946404,"TVC Albany, Inc",1000,"2018-06-30","Upstream",1,1387.88,TRUE,FALSE
946405,"TVC Albany, Inc",1000,"2018-06-30","Upstream",1,1387.88,TRUE,FALSE
946407,"Northland Cable",1000,"2020-03-04","Upstream",1,749,TRUE,FALSE
946408,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946409,"Sidera Networks, LLC",3000,"2017-06-30","Upstream",1,989.6,TRUE,FALSE
946411,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946413,"Cablevision",3004.5,"2016-06-30","Internet, Upstream",1,1659.79166666667,TRUE,FALSE
946413,"Verizon",1.5,"2016-06-30","Upstream",0,484.79,FALSE,FALSE
946415,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946416,"Time Warner Cable",1000,"2020-06-30","Upstream",0.97,1800,TRUE,FALSE
946416,"Verizon",35,"2016-06-30","Internet",0.03,101.98,FALSE,FALSE
946417,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946419,"Time Warner Cable",1000,"2018-06-30","Upstream",1,1700.22,TRUE,FALSE
946421,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946423,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946424,"Cablevision",3050,"2016-06-30","Upstream, Internet",1,2857.89285714286,TRUE,FALSE
946426,"Frontier",1000,"2016-06-30","Upstream",1,1344.51,TRUE,FALSE
946427,"Time Warner Cable",1000,"2019-02-04","Upstream",1,928.48,TRUE,FALSE
946428,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946429,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946430,"Germantown Tele",100,"2016-06-30","Internet",1,1800,TRUE,FALSE
946431,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946433,"Sidera Networks, LLC",3000,"2019-06-30","Upstream",0.98,869.5,TRUE,FALSE
946433,"Cablevision",53,"2016-06-30","Internet",0.02,2932.4,FALSE,FALSE
946435,"TVC Albany, Inc",1000,"2018-06-30","Upstream",0.91,1387.88,TRUE,FALSE
946435,"Frontier",100,"2016-06-30","Internet",0.09,540,FALSE,FALSE
946436,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946440,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946442,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946443,"Sidera Networks, LLC",4000,"2017-06-30","Upstream",1,2109.1,TRUE,FALSE
946443,"Cablevision",10,"2016-06-30","Internet",0,59.95,FALSE,FALSE
946445,"TVC Albany, Inc",1000,"2018-06-30","Upstream",1,1016.77,TRUE,FALSE
946447,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946448,"Cablevision",100,"2016-06-30","Internet",1,1649.34,TRUE,FALSE
946452,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946455,"Time Warner Cable",1000,"2018-06-30","Upstream",1,783.75,TRUE,FALSE
946457,"Time Warner Cable",2000,"2019-06-30","Upstream",1,2262.18,TRUE,FALSE
946459,"Cablevision",1000,"2018-06-30","Internet",1,0,TRUE,FALSE
946460,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946461,"Time Warner Cable",100,"2018-02-07","Upstream",1,819,TRUE,FALSE
946462,"Citizens Tel",0.512,"2016-06-30","Internet",1,40.95,TRUE,FALSE
946463,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946464,"Cablevision",300,"2016-06-30","Internet",1,344.75,TRUE,FALSE
946465,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946466,"Time Warner Cable",1000,"2018-06-30","Upstream",1,1700.22,TRUE,FALSE
946467,"Cablevision",100,"2016-06-30","Internet",1,1590.92,TRUE,FALSE
946468,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1999.8,TRUE,FALSE
946469,"Cablevision",2000,"2016-06-30","Internet",1,9491.04,TRUE,FALSE
946472,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946474,"Eastern Suffolk",100,"2016-06-30","Internet",1,0,TRUE,FALSE
946479,"Sidera Networks, LLC",3015,"2016-06-30","Internet, Upstream",0.98,2379.6,TRUE,FALSE
946479,"Verizon",46.5,"2016-06-30","Upstream",0.02,2218.44,FALSE,FALSE
946480,"BestWeb Corporation",1800,"2016-06-30","Internet",1,9965,TRUE,FALSE
946481,"Northland Cable",100,"2018-02-07","Upstream",1,656,TRUE,FALSE
946484,"Cablevision",3000,"2017-06-30","Upstream",1,1137.4,TRUE,FALSE
946485,"Verizon",3,"2016-06-30","Internet",1,40.71,TRUE,FALSE
946486,"Sidera Networks, LLC",3150,"2016-06-30","Upstream, Internet",1,2362.5,TRUE,FALSE
946486,"Verizon",1.5,"2016-06-30","Upstream",0,484.79,FALSE,FALSE
946490,"Fiber Optic LLC",1000,"2016-06-30","Upstream",1,579.6,TRUE,FALSE
946491,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946492,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946493,"Northland Cable",155.5,"2016-06-30","Upstream",1,882.655,TRUE,FALSE
946494,"Time Warner Cable",50,"2018-06-30","Internet",1,2187,TRUE,FALSE
946496,"Time Warner Cable",1050,"2017-06-30","Upstream, Internet",1,1219.59,TRUE,FALSE
946497,"Time Warner Cable",300,"2016-06-30","Upstream, Internet",1,1723.02,TRUE,FALSE
946498,"Fiber Optic LLC",10000,"2016-06-30","Upstream",1,1896.25,TRUE,FALSE
946499,"Time Warner Cable",1015,"2016-06-30","Upstream, Internet",0.97,1421.09,TRUE,FALSE
946499,"CornerStone Tele",35,"2016-06-30","Internet",0.03,588,FALSE,FALSE
946500,"CornerStone Tele",50,"2018-06-30","Internet",0.71,1250,TRUE,FALSE
946500,"Time Warner Cable",20,"2016-06-30","Internet",0.29,179.99,FALSE,FALSE
946501,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946503,"N Country Dev Auth",1000,"2020-01-04","Upstream",1,1050,TRUE,FALSE
946507,"Time Warner Cable",2000,"2017-06-30","Upstream",1,3313.93567567568,TRUE,FALSE
946514,"Citizens Tel",1000,"2016-06-30","Upstream",1,1875,TRUE,FALSE
946515,"N Country Dev Auth",1000,"2020-01-04","Upstream",1,875,TRUE,FALSE
946517,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946518,"Fiber Optic LLC",1000,"2016-06-30","Upstream",0.99,1230,TRUE,FALSE
946518,"Time Warner Cable",7,"2016-06-30","Internet",0.01,169.95,FALSE,FALSE
946520,"Cablevision",50,"2016-06-30","Internet",1,1959.54,TRUE,FALSE
946521,"Cablevision",3000,"2016-06-30","Upstream",1,1137.39285714286,TRUE,FALSE
946522,"Sidera Networks, LLC",3000,"2017-06-30","Upstream",1,989.6,TRUE,FALSE
946523,"Cablevision",100,"2016-06-30","Internet",1,3524.68,TRUE,FALSE
946524,"Time Warner Cable",15,"2016-06-30","Internet",1,379.95,TRUE,FALSE
946525,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946526,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946527,"Sidera Networks, LLC",900,"2016-06-30","Internet",1,2625,TRUE,FALSE
946528,"Cablevision",3001.5,"2016-06-30","Upstream",1,1574.89166666667,TRUE,FALSE
946530,"Citizens Tel",1000,"2016-06-30","Upstream",1,1875,TRUE,FALSE
946531,"Fiber Optic LLC",1000,"2016-09-06","Upstream",1,1965.15,TRUE,FALSE
946532,"Frontier",50,"2016-06-30","Internet",1,1150,TRUE,FALSE
946533,"Time Warner Cable",1000,"2018-06-30","Upstream",1,1025.15,TRUE,FALSE
946544,"N Country Dev Auth",1000,"2020-01-04","Upstream",1,1050,TRUE,FALSE
946545,"Time Warner Cable",1035,"2016-06-30","Internet, Upstream",1,1234.59,TRUE,FALSE
946546,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946548,"Time Warner Cable",100,"2019-06-30","Upstream",1,1590.52,TRUE,FALSE
946549,"Citizens Tel",100,"2016-06-30","Upstream",0.5,950,FALSE,FALSE
946549,"Time Warner Cable",100,"2019-06-30","Upstream",0.5,1590.52,FALSE,FALSE
946550,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946552,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946554,"Time Warner Cable",1000,"2018-06-30","Upstream",1,783.75,TRUE,FALSE
946556,"Time Warner Cable",1000,"2017-06-30","Upstream",1,1656.96783783784,TRUE,FALSE
946557,"Sidera Networks, LLC",3000,"2019-06-30","Upstream",0.98,869.5,TRUE,FALSE
946557,"Cablevision",51.5,"2016-06-30","Internet, Upstream",0.02,2469.74166666667,FALSE,FALSE
946558,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946559,"Time Warner Cable",30,"2016-06-30","Internet",1,515,TRUE,FALSE
946560,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946561,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946562,"Sidera Networks, LLC",3000,"2019-06-30","Upstream",0.99,869.5,TRUE,FALSE
946562,"Cablevision",20,"2016-06-30","Internet",0.01,750,FALSE,FALSE
946563,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946565,"Cablevision",100,"2016-06-30","Internet",1,1869.19,TRUE,FALSE
946568,"Time Warner Cable",1000,"2020-02-25","Upstream",1,939.75,TRUE,FALSE
946569,"Fiber Optic LLC",1000,"2018-06-30","Upstream",1,820,TRUE,FALSE
946573,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946574,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946575,"Cablevision",3000,"2017-06-30","Upstream",1,1137.4,TRUE,FALSE
946576,"Cablevision",3000,"2017-06-30","Upstream",1,1137.4,TRUE,FALSE
946577,"Citizens Tel",100,"2016-06-30","Upstream",0.5,950,FALSE,FALSE
946577,"Time Warner Cable",100,"2019-06-30","Upstream",0.5,1590.52,FALSE,FALSE
946578,"Time Warner Cable",1000,"2019-02-04","Upstream",1,806.4,TRUE,FALSE
946579,"N Country Dev Auth",1000,"2020-01-04","Upstream",0.99,1050,TRUE,FALSE
946579,"Township Tele Co",10,"2016-06-30","Internet",0.01,74,FALSE,FALSE
946580,"Cablevision",3000,"2017-06-30","Upstream",1,1137.4,TRUE,FALSE
946581,"Fiber Optic LLC",100,"2018-06-30","Upstream",1,307.5,TRUE,FALSE
946582,"Time Warner Cable",1000,"2020-06-30","Upstream",1,1800,TRUE,FALSE
946583,"Time Warner Cable",200,"2017-03-14","Upstream",1,625,TRUE,FALSE
946584,"Time Warner Cable",1000,"2020-02-25","Upstream",1,994.35,TRUE,FALSE
946587,"Time Warner Cable",100,"2020-06-30","Upstream",1,429,TRUE,FALSE
946588,"Time Warner Cable",1000,"2019-06-30","Upstream",1,1131.09,TRUE,FALSE
946589,"Cablevision",3050,"2016-06-30","Internet, Upstream",1,3115.4,TRUE,FALSE
946591,"Cablevision",3100,"2017-06-30","Upstream, Internet",1,2015.15,TRUE,FALSE
946592,"Time Warner Cable",1000,"2018-06-30","Upstream",1,919.6,TRUE,FALSE
