,frn,fcdl_comment_cleaned,fcdl_comment_array,trigram_array,fixed_category
1617,1699029608,dr1 6 22 2017 application denied based noncompliance fcc’s red light rule implements requirements fcc’s debt collection improvement act 1996 fcc 04 72 april 13 2004,"['dr1', '6', '22', '2017', 'application', 'denied', 'based', 'noncompliance', 'fcc’s', 'red', 'light', 'rule', 'implements', 'requirements', 'fcc’s', 'debt', 'collection', 'improvement', 'act', '1996', 'fcc', '04', '72', 'april', '13', '2004']","Counter({('dr1', '6', '22'): 1, ('6', '22', '2017'): 1, ('22', '2017', 'application'): 1, ('2017', 'application', 'denied'): 1, ('application', 'denied', 'based'): 1, ('denied', 'based', 'noncompliance'): 1, ('based', 'noncompliance', 'fcc’s'): 1, ('noncompliance', 'fcc’s', 'red'): 1, ('fcc’s', 'red', 'light'): 1, ('red', 'light', 'rule'): 1, ('light', 'rule', 'implements'): 1, ('rule', 'implements', 'requirements'): 1, ('implements', 'requirements', 'fcc’s'): 1, ('requirements', 'fcc’s', 'debt'): 1, ('fcc’s', 'debt', 'collection'): 1, ('debt', 'collection', 'improvement'): 1, ('collection', 'improvement', 'act'): 1, ('improvement', 'act', '1996'): 1, ('act', '1996', 'fcc'): 1, ('1996', 'fcc', '04'): 1, ('fcc', '04', '72'): 1, ('04', '72', 'april'): 1, ('72', 'april', '13'): 1, ('april', '13', '2004'): 1})",
1618,1699029623,dr1 6 22 2017 application denied based noncompliance fcc’s red light rule implements requirements fcc’s debt collection improvement act 1996 fcc 04 72 april 13 2004,"['dr1', '6', '22', '2017', 'application', 'denied', 'based', 'noncompliance', 'fcc’s', 'red', 'light', 'rule', 'implements', 'requirements', 'fcc’s', 'debt', 'collection', 'improvement', 'act', '1996', 'fcc', '04', '72', 'april', '13', '2004']","Counter({('dr1', '6', '22'): 1, ('6', '22', '2017'): 1, ('22', '2017', 'application'): 1, ('2017', 'application', 'denied'): 1, ('application', 'denied', 'based'): 1, ('denied', 'based', 'noncompliance'): 1, ('based', 'noncompliance', 'fcc’s'): 1, ('noncompliance', 'fcc’s', 'red'): 1, ('fcc’s', 'red', 'light'): 1, ('red', 'light', 'rule'): 1, ('light', 'rule', 'implements'): 1, ('rule', 'implements', 'requirements'): 1, ('implements', 'requirements', 'fcc’s'): 1, ('requirements', 'fcc’s', 'debt'): 1, ('fcc’s', 'debt', 'collection'): 1, ('debt', 'collection', 'improvement'): 1, ('collection', 'improvement', 'act'): 1, ('improvement', 'act', '1996'): 1, ('act', '1996', 'fcc'): 1, ('1996', 'fcc', '04'): 1, ('fcc', '04', '72'): 1, ('04', '72', 'april'): 1, ('72', 'april', '13'): 1, ('april', '13', '2004'): 1})",
1619,1699029634,dr1 6 22 2017 application denied based noncompliance fcc’s red light rule implements requirements fcc’s debt collection improvement act 1996 fcc 04 72 april 13 2004,"['dr1', '6', '22', '2017', 'application', 'denied', 'based', 'noncompliance', 'fcc’s', 'red', 'light', 'rule', 'implements', 'requirements', 'fcc’s', 'debt', 'collection', 'improvement', 'act', '1996', 'fcc', '04', '72', 'april', '13', '2004']","Counter({('dr1', '6', '22'): 1, ('6', '22', '2017'): 1, ('22', '2017', 'application'): 1, ('2017', 'application', 'denied'): 1, ('application', 'denied', 'based'): 1, ('denied', 'based', 'noncompliance'): 1, ('based', 'noncompliance', 'fcc’s'): 1, ('noncompliance', 'fcc’s', 'red'): 1, ('fcc’s', 'red', 'light'): 1, ('red', 'light', 'rule'): 1, ('light', 'rule', 'implements'): 1, ('rule', 'implements', 'requirements'): 1, ('implements', 'requirements', 'fcc’s'): 1, ('requirements', 'fcc’s', 'debt'): 1, ('fcc’s', 'debt', 'collection'): 1, ('debt', 'collection', 'improvement'): 1, ('collection', 'improvement', 'act'): 1, ('improvement', 'act', '1996'): 1, ('act', '1996', 'fcc'): 1, ('1996', 'fcc', '04'): 1, ('fcc', '04', '72'): 1, ('04', '72', 'april'): 1, ('72', 'april', '13'): 1, ('april', '13', '2004'): 1})",
1620,1699029646,dr1 6 22 2017 application denied based noncompliance fcc’s red light rule implements requirements fcc’s debt collection improvement act 1996 fcc 04 72 april 13 2004,"['dr1', '6', '22', '2017', 'application', 'denied', 'based', 'noncompliance', 'fcc’s', 'red', 'light', 'rule', 'implements', 'requirements', 'fcc’s', 'debt', 'collection', 'improvement', 'act', '1996', 'fcc', '04', '72', 'april', '13', '2004']","Counter({('dr1', '6', '22'): 1, ('6', '22', '2017'): 1, ('22', '2017', 'application'): 1, ('2017', 'application', 'denied'): 1, ('application', 'denied', 'based'): 1, ('denied', 'based', 'noncompliance'): 1, ('based', 'noncompliance', 'fcc’s'): 1, ('noncompliance', 'fcc’s', 'red'): 1, ('fcc’s', 'red', 'light'): 1, ('red', 'light', 'rule'): 1, ('light', 'rule', 'implements'): 1, ('rule', 'implements', 'requirements'): 1, ('implements', 'requirements', 'fcc’s'): 1, ('requirements', 'fcc’s', 'debt'): 1, ('fcc’s', 'debt', 'collection'): 1, ('debt', 'collection', 'improvement'): 1, ('collection', 'improvement', 'act'): 1, ('improvement', 'act', '1996'): 1, ('act', '1996', 'fcc'): 1, ('1996', 'fcc', '04'): 1, ('fcc', '04', '72'): 1, ('04', '72', 'april'): 1, ('72', 'april', '13'): 1, ('april', '13', '2004'): 1})",
1622,1699053476,dr1 contract new service signed entered prior expiration required 28 day waiting period computed date posting fcc form 470 usac’s web site violates program rules since requirement met frn denied,"['dr1', 'contract', 'new', 'service', 'signed', 'entered', 'prior', 'expiration', 'required', '28', 'day', 'waiting', 'period', 'computed', 'date', 'posting', 'fcc', 'form', '470', 'usac’s', 'web', 'site', 'violates', 'program', 'rules', 'since', 'requirement', 'met', 'frn', 'denied']","Counter({('dr1', 'contract', 'new'): 1, ('contract', 'new', 'service'): 1, ('new', 'service', 'signed'): 1, ('service', 'signed', 'entered'): 1, ('signed', 'entered', 'prior'): 1, ('entered', 'prior', 'expiration'): 1, ('prior', 'expiration', 'required'): 1, ('expiration', 'required', '28'): 1, ('required', '28', 'day'): 1, ('28', 'day', 'waiting'): 1, ('day', 'waiting', 'period'): 1, ('waiting', 'period', 'computed'): 1, ('period', 'computed', 'date'): 1, ('computed', 'date', 'posting'): 1, ('date', 'posting', 'fcc'): 1, ('posting', 'fcc', 'form'): 1, ('fcc', 'form', '470'): 1, ('form', '470', 'usac’s'): 1, ('470', 'usac’s', 'web'): 1, ('usac’s', 'web', 'site'): 1, ('web', 'site', 'violates'): 1, ('site', 'violates', 'program'): 1, ('violates', 'program', 'rules'): 1, ('program', 'rules', 'since'): 1, ('rules', 'since', 'requirement'): 1, ('since', 'requirement', 'met'): 1, ('requirement', 'met', 'frn'): 1, ('met', 'frn', 'denied'): 1})",
1623,1699053607,dr1 contract new service signed entered prior expiration required 28 day waiting period computed date posting fcc form 470 usac’s web site violates program rules since requirement met frn denied,"['dr1', 'contract', 'new', 'service', 'signed', 'entered', 'prior', 'expiration', 'required', '28', 'day', 'waiting', 'period', 'computed', 'date', 'posting', 'fcc', 'form', '470', 'usac’s', 'web', 'site', 'violates', 'program', 'rules', 'since', 'requirement', 'met', 'frn', 'denied']","Counter({('dr1', 'contract', 'new'): 1, ('contract', 'new', 'service'): 1, ('new', 'service', 'signed'): 1, ('service', 'signed', 'entered'): 1, ('signed', 'entered', 'prior'): 1, ('entered', 'prior', 'expiration'): 1, ('prior', 'expiration', 'required'): 1, ('expiration', 'required', '28'): 1, ('required', '28', 'day'): 1, ('28', 'day', 'waiting'): 1, ('day', 'waiting', 'period'): 1, ('waiting', 'period', 'computed'): 1, ('period', 'computed', 'date'): 1, ('computed', 'date', 'posting'): 1, ('date', 'posting', 'fcc'): 1, ('posting', 'fcc', 'form'): 1, ('fcc', 'form', '470'): 1, ('form', '470', 'usac’s'): 1, ('470', 'usac’s', 'web'): 1, ('usac’s', 'web', 'site'): 1, ('web', 'site', 'violates'): 1, ('site', 'violates', 'program'): 1, ('violates', 'program', 'rules'): 1, ('program', 'rules', 'since'): 1, ('rules', 'since', 'requirement'): 1, ('since', 'requirement', 'met'): 1, ('requirement', 'met', 'frn'): 1, ('met', 'frn', 'denied'): 1})",
1624,1699053621,dr1 contract new service signed entered prior expiration required 28 day waiting period computed date posting fcc form 470 usac’s web site violates program rules since requirement met frn denied,"['dr1', 'contract', 'new', 'service', 'signed', 'entered', 'prior', 'expiration', 'required', '28', 'day', 'waiting', 'period', 'computed', 'date', 'posting', 'fcc', 'form', '470', 'usac’s', 'web', 'site', 'violates', 'program', 'rules', 'since', 'requirement', 'met', 'frn', 'denied']","Counter({('dr1', 'contract', 'new'): 1, ('contract', 'new', 'service'): 1, ('new', 'service', 'signed'): 1, ('service', 'signed', 'entered'): 1, ('signed', 'entered', 'prior'): 1, ('entered', 'prior', 'expiration'): 1, ('prior', 'expiration', 'required'): 1, ('expiration', 'required', '28'): 1, ('required', '28', 'day'): 1, ('28', 'day', 'waiting'): 1, ('day', 'waiting', 'period'): 1, ('waiting', 'period', 'computed'): 1, ('period', 'computed', 'date'): 1, ('computed', 'date', 'posting'): 1, ('date', 'posting', 'fcc'): 1, ('posting', 'fcc', 'form'): 1, ('fcc', 'form', '470'): 1, ('form', '470', 'usac’s'): 1, ('470', 'usac’s', 'web'): 1, ('usac’s', 'web', 'site'): 1, ('web', 'site', 'violates'): 1, ('site', 'violates', 'program'): 1, ('violates', 'program', 'rules'): 1, ('program', 'rules', 'since'): 1, ('rules', 'since', 'requirement'): 1, ('since', 'requirement', 'met'): 1, ('requirement', 'met', 'frn'): 1, ('met', 'frn', 'denied'): 1})",
1625,1699053636,dr1 contract new service signed entered prior expiration required 28 day waiting period computed date posting fcc form 470 usac’s web site violates program rules since requirement met frn denied,"['dr1', 'contract', 'new', 'service', 'signed', 'entered', 'prior', 'expiration', 'required', '28', 'day', 'waiting', 'period', 'computed', 'date', 'posting', 'fcc', 'form', '470', 'usac’s', 'web', 'site', 'violates', 'program', 'rules', 'since', 'requirement', 'met', 'frn', 'denied']","Counter({('dr1', 'contract', 'new'): 1, ('contract', 'new', 'service'): 1, ('new', 'service', 'signed'): 1, ('service', 'signed', 'entered'): 1, ('signed', 'entered', 'prior'): 1, ('entered', 'prior', 'expiration'): 1, ('prior', 'expiration', 'required'): 1, ('expiration', 'required', '28'): 1, ('required', '28', 'day'): 1, ('28', 'day', 'waiting'): 1, ('day', 'waiting', 'period'): 1, ('waiting', 'period', 'computed'): 1, ('period', 'computed', 'date'): 1, ('computed', 'date', 'posting'): 1, ('date', 'posting', 'fcc'): 1, ('posting', 'fcc', 'form'): 1, ('fcc', 'form', '470'): 1, ('form', '470', 'usac’s'): 1, ('470', 'usac’s', 'web'): 1, ('usac’s', 'web', 'site'): 1, ('web', 'site', 'violates'): 1, ('site', 'violates', 'program'): 1, ('violates', 'program', 'rules'): 1, ('program', 'rules', 'since'): 1, ('rules', 'since', 'requirement'): 1, ('since', 'requirement', 'met'): 1, ('requirement', 'met', 'frn'): 1, ('met', 'frn', 'denied'): 1})",
1626,1699053651,dr1 contract new service signed entered prior expiration required 28 day waiting period computed date posting fcc form 470 usac’s web site violates program rules since requirement met frn denied,"['dr1', 'contract', 'new', 'service', 'signed', 'entered', 'prior', 'expiration', 'required', '28', 'day', 'waiting', 'period', 'computed', 'date', 'posting', 'fcc', 'form', '470', 'usac’s', 'web', 'site', 'violates', 'program', 'rules', 'since', 'requirement', 'met', 'frn', 'denied']","Counter({('dr1', 'contract', 'new'): 1, ('contract', 'new', 'service'): 1, ('new', 'service', 'signed'): 1, ('service', 'signed', 'entered'): 1, ('signed', 'entered', 'prior'): 1, ('entered', 'prior', 'expiration'): 1, ('prior', 'expiration', 'required'): 1, ('expiration', 'required', '28'): 1, ('required', '28', 'day'): 1, ('28', 'day', 'waiting'): 1, ('day', 'waiting', 'period'): 1, ('waiting', 'period', 'computed'): 1, ('period', 'computed', 'date'): 1, ('computed', 'date', 'posting'): 1, ('date', 'posting', 'fcc'): 1, ('posting', 'fcc', 'form'): 1, ('fcc', 'form', '470'): 1, ('form', '470', 'usac’s'): 1, ('470', 'usac’s', 'web'): 1, ('usac’s', 'web', 'site'): 1, ('web', 'site', 'violates'): 1, ('site', 'violates', 'program'): 1, ('violates', 'program', 'rules'): 1, ('program', 'rules', 'since'): 1, ('rules', 'since', 'requirement'): 1, ('since', 'requirement', 'met'): 1, ('requirement', 'met', 'frn'): 1, ('met', 'frn', 'denied'): 1})",
1627,1699053657,dr1 contract new service signed entered prior expiration required 28 day waiting period computed date posting fcc form 470 usac’s web site violates program rules since requirement met frn denied,"['dr1', 'contract', 'new', 'service', 'signed', 'entered', 'prior', 'expiration', 'required', '28', 'day', 'waiting', 'period', 'computed', 'date', 'posting', 'fcc', 'form', '470', 'usac’s', 'web', 'site', 'violates', 'program', 'rules', 'since', 'requirement', 'met', 'frn', 'denied']","Counter({('dr1', 'contract', 'new'): 1, ('contract', 'new', 'service'): 1, ('new', 'service', 'signed'): 1, ('service', 'signed', 'entered'): 1, ('signed', 'entered', 'prior'): 1, ('entered', 'prior', 'expiration'): 1, ('prior', 'expiration', 'required'): 1, ('expiration', 'required', '28'): 1, ('required', '28', 'day'): 1, ('28', 'day', 'waiting'): 1, ('day', 'waiting', 'period'): 1, ('waiting', 'period', 'computed'): 1, ('period', 'computed', 'date'): 1, ('computed', 'date', 'posting'): 1, ('date', 'posting', 'fcc'): 1, ('posting', 'fcc', 'form'): 1, ('fcc', 'form', '470'): 1, ('form', '470', 'usac’s'): 1, ('470', 'usac’s', 'web'): 1, ('usac’s', 'web', 'site'): 1, ('web', 'site', 'violates'): 1, ('site', 'violates', 'program'): 1, ('violates', 'program', 'rules'): 1, ('program', 'rules', 'since'): 1, ('rules', 'since', 'requirement'): 1, ('since', 'requirement', 'met'): 1, ('requirement', 'met', 'frn'): 1, ('met', 'frn', 'denied'): 1})",
1657,1699038133,dr1 9 1 2016 application denied based noncompliance fcc’s red light rule implements requirements fcc’s debt collection improvement act 1996 fcc 04 72 april 13 2004 mr1 quantity frn line item 1 modified 1 6 agree applicant documentation,"['dr1', '9', '1', '2016', 'application', 'denied', 'based', 'noncompliance', 'fcc’s', 'red', 'light', 'rule', 'implements', 'requirements', 'fcc’s', 'debt', 'collection', 'improvement', 'act', '1996', 'fcc', '04', '72', 'april', '13', '2004', 'mr1', 'quantity', 'frn', 'line', 'item', '1', 'modified', '1', '6', 'agree', 'applicant', 'documentation']","Counter({('dr1', '9', '1'): 1, ('9', '1', '2016'): 1, ('1', '2016', 'application'): 1, ('2016', 'application', 'denied'): 1, ('application', 'denied', 'based'): 1, ('denied', 'based', 'noncompliance'): 1, ('based', 'noncompliance', 'fcc’s'): 1, ('noncompliance', 'fcc’s', 'red'): 1, ('fcc’s', 'red', 'light'): 1, ('red', 'light', 'rule'): 1, ('light', 'rule', 'implements'): 1, ('rule', 'implements', 'requirements'): 1, ('implements', 'requirements', 'fcc’s'): 1, ('requirements', 'fcc’s', 'debt'): 1, ('fcc’s', 'debt', 'collection'): 1, ('debt', 'collection', 'improvement'): 1, ('collection', 'improvement', 'act'): 1, ('improvement', 'act', '1996'): 1, ('act', '1996', 'fcc'): 1, ('1996', 'fcc', '04'): 1, ('fcc', '04', '72'): 1, ('04', '72', 'april'): 1, ('72', 'april', '13'): 1, ('april', '13', '2004'): 1, ('13', '2004', 'mr1'): 1, ('2004', 'mr1', 'quantity'): 1, ('mr1', 'quantity', 'frn'): 1, ('quantity', 'frn', 'line'): 1, ('frn', 'line', 'item'): 1, ('line', 'item', '1'): 1, ('item', '1', 'modified'): 1, ('1', 'modified', '1'): 1, ('modified', '1', '6'): 1, ('1', '6', 'agree'): 1, ('6', 'agree', 'applicant'): 1, ('agree', 'applicant', 'documentation'): 1})",
1658,1699038161,dr1 9 1 2016 application denied based noncompliance fcc’s red light rule implements requirements fcc’s debt collection improvement act 1996 fcc 04 72 april 13 2004,"['dr1', '9', '1', '2016', 'application', 'denied', 'based', 'noncompliance', 'fcc’s', 'red', 'light', 'rule', 'implements', 'requirements', 'fcc’s', 'debt', 'collection', 'improvement', 'act', '1996', 'fcc', '04', '72', 'april', '13', '2004']","Counter({('dr1', '9', '1'): 1, ('9', '1', '2016'): 1, ('1', '2016', 'application'): 1, ('2016', 'application', 'denied'): 1, ('application', 'denied', 'based'): 1, ('denied', 'based', 'noncompliance'): 1, ('based', 'noncompliance', 'fcc’s'): 1, ('noncompliance', 'fcc’s', 'red'): 1, ('fcc’s', 'red', 'light'): 1, ('red', 'light', 'rule'): 1, ('light', 'rule', 'implements'): 1, ('rule', 'implements', 'requirements'): 1, ('implements', 'requirements', 'fcc’s'): 1, ('requirements', 'fcc’s', 'debt'): 1, ('fcc’s', 'debt', 'collection'): 1, ('debt', 'collection', 'improvement'): 1, ('collection', 'improvement', 'act'): 1, ('improvement', 'act', '1996'): 1, ('act', '1996', 'fcc'): 1, ('1996', 'fcc', '04'): 1, ('fcc', '04', '72'): 1, ('04', '72', 'april'): 1, ('72', 'april', '13'): 1, ('april', '13', '2004'): 1})",
