trigram,count
"('unlimited', 'internet', 'email')",1
"('unlimited', 'ineligible', 'service')",1
"('unlimited', 'global', 'data')",1
"('unlimited', 'data', 'service')",1
"('unl', 'msg', '10')",1
"('unknown', 'ineligible', 'service')",1
"('unit', 'recurring', 'cost')",1
"('unit', 'cost', 'pri')",1
"('unit', 'cost', 'modified')",1
"('unit', 'cost', '2')",1
"('unit', 'cost', '125')",1
"('type', 'since', 'meet')",1
"('type', 'requested', 'form')",1
"('type', 'frn1799075817', 'voice')",1
"('type', 'frn', 'line')",1
"('total', 'full', 'time')",1
"('total', 'eligible', 'monthly')",1
"('via', 'solicitation', 'process')",1
"('thus', 'failed', 'conduct')",1
"('time', 'charge', 'outside')",1
"('time', 'charge', '3')",1
"('time', 'charge', '0')",1
"('tierras', 'nuevas', 'biblioteca')",1
"('tier', '1', 'providers')",1
"('thus', 'place', 'fcc')",1
"('thus', 'obligated', 'perform')",1
"('third', 'party', 'documentation')",1
"('total', 'cost', 'ben')",1
"('therefore', 'frn', 'must')",1
"('therefore', 'frn', 'modified')",1
"('therefore', 'addendum', 'available')",1
"('thecontract', 'expiration', 'date')",1
"('texting', 'deduction', 'subsidized')",1
"('texting', '80', 'mobile')",1
"('text', 'messaging', 'well')",1
"('time', 'charge', 'remove')",1
"('time', 'charges', '1')",1
"('time', 'cost', '1699137462')",1
"('time', 'cost', '3')",1
"('total', '100', 'mrc')",1
"('tony', 'hagans', 'competitive')",1
"('tomorrow', 'ecot', 'removed')",1
"('tlk', 'txt', '10gb')",1
"('times', 'greater', 'price')",1
"('times', 'costly', 'multiple')",1
"('times', 'costly', 'competing')",1
"('times', 'applicant', 'provided')",1
"('time', 'warner', 'provided')",1
"('time', 'warner', 'also')",1
"('time', 'students', 'entity')",1
"('time', 'period', 'inclusive')",1
"('time', 'labor', '2')",1
"('time', 'date', '2')",1
"('time', 'cost', 'split')",1
"('unlimited', 'justified', 'cost')",1
"('unlimited', 'mobile', 'broadband')",1
"('unlimited', 'wi', 'police')",1
"('vendor', 'documentation', 'dr3')",1
"('vendor', 'documentation', 'switched')",1
"('vendor', 'documentation', 'remove')",1
"('vendor', 'documentation', 'reflect')",1
"('vendor', 'documentation', 'pots')",1
"('vendor', 'documentation', 'isdn')",1
"('vendor', 'documentation', 'invoice')",1
"('vendor', 'documentation', 'fcc')",1
"('vendor', 'documentation', 'confidentiality')",1
"('unsubstantiated', 'cost', '81')",1
"('vendor', 'documentation', 'cable')",1
"('vendor', 'documentation', '668')",1
"('vendor', 'document', 'required')",1
"('vendor', 'document', 'requested')",1
"('vendor', 'doc', 'invoice')",1
"('vendor', 'doc', 'frn')",1
"('vendor', 'bill', 'requested')",1
"('vendor', 'mr1', 'applicant')",1
"('vendor', 'rate', 'plan')",1
"('vendor', 'rate', 'plans')",1
"('vendor', 'responses', 'fcc')",1
"('via', 'isdn', 'pri')",1
"('via', 'copper', '1')",1
"('verizon', 'virginia', 'llc')",1
"('verizon', 'sprint', 'mobile')",1
"('verizon', 'online', 'llc')",1
"('verizon', 'new', 'jersey')",1
"('verizon', 'business', 'global')",1
"('verify', 'frns', '1699082857')",1
"('verify', 'competitively', 'bid')",1
"('verification', 'fcc', '470')",1
"('verification', 'entity', 'eligibility')",1
"('ventures', 'place', 'fcc')",1
"('vendors', 'documentation', 'demonstrates')",1
"('vendors', 'amp', 'amp')",1
"('vendor', 'selected', 'without')",1
"('vendor', '504', '77')",1
"('velocity', 'net', 'communications')",1
"('value', 'plan', 'ac')",1
"('valentín', 'entity', '17008711')",1
"('utilized', 'premise', 'school')",1
"('used', 'select', 'service')",1
"('used', 'backup', 'service')",1
"('use', 'ineligible', 'use')",1
"('use', 'frn', 'requesting')",1
"('usage', 'non', 'educational')",1
"('usage', 'ineligible', 'service')",1
"('usage', 'cellular', 'voice')",1
"('usage', '313', '50')",1
"('usac', 'web', 'site')",1
"('usac', 'funding', 'services')",1
"('usa', 'inc', 'spin')",1
"('uploaded', 'modified', 'list')",1
"('upgrade', 'fee', '40')",1
"('unsupported', 'charges', 'email')",1
"('v2', 'ventures', 'place')",1
"('valentín', 'ii', 'entity')",1
"('value', 'iphone', '4g')",1
"('validate', 'funding', 'request')",1
"('value', 'basic', 'amp')",1
"('value', '3gb', 'w')",1
"('value', '300', 'w')",1
"('value', '25', 'points')",1
"('value', '160014210', 'fcc')",1
"('valley', 'instructional', 'center')",1
"('validation', 'requested', 'discount')",1
"('validation', 'parent', 'child')",1
"('validation', 'make', 'model')",1
"('validating', 'parent', 'child')",1
"('validating', 'entities', 'eligibility')",1
"('validating', 'eligibility', 'entity')",1
"('validate', 'student', 'enrollment')",1
"('validate', 'products', 'services')",1
"('validate', 'internet', 'access')",1
"('service', 'provider', '2')",1
"('service', 'provider', '143028369')",1
"('primary', 'criteria', 'vendor')",1
"('recurring', 'charges', 'voicelocal')",1
"('redundant', 'bandwidth', 'used')",1
"('reduced', '40', '0')",1
"('reduced', '34', '560')",1
"('recurring', 'lease', 'payment')",1
"('recurring', 'eligible', 'cost')",1
"('recurring', 'cost', 'frn')",1
"('recurring', 'cost', '420')",1
"('recurring', 'charges', 'voice')",1
"('recipients', 'service', 'entities')",1
"('recurring', 'charges', 'oc')",1
"('recurring', 'charges', 'cellular')",1
"('recurring', '99', '95')",1
"('recovery', 'services', 'ineligible')",1
"('recovery', 'fee', 'service')",1
"('recovery', 'fee', 'key')",1
"('recovery', 'fee', 'ineligible')",1
"('redundant', 'path', 'internet')",1
"('reference', 'contract', 'award')",1
"('reference', 'fcc', 'form')",1
"('referenced', 'contract', 'expiration')",1
"('relocation', 'cost', 'recovery')",1
"('relationship', 'entity', 'mr1')",1
"('relationship', 'dr2', 'frn')",1
"('relationship', 'ben', '160095')",1
"('related', 'form', '470')",1
"('rejected', '”', 'asked')",1
"('registration', 'number', 'mr1')",1
"('registration', 'number', 'current')",1
"('regional', 'educational', 'services')",1
"('regarding', 'ineligible', 'data')",1
"('reflect', 'reflect', 'correct')",1
"('reflect', 'non', 'duplication')",1
"('reflect', 'information', 'provided')",1
"('reflect', 'correct', 'monthly')",1
"('reflect', 'change', 'line')",1
"('recipients', 'service', 'removed')",1
"('recipients', 'service', 'contained')",1
"('remote', 'call', 'forwarding')",1
"('quality', 'service', 'included')",1
"('quick', 'messaging', 'phn')",1
"('questions', 'fiber', 'lit')",1
"('question', 'yes', 'self')",1
"('question', 'lit', 'fiber')",1
"('quantity', '284', '1')",1
"('quantity', '1', 'phone')",1
"('quantity', '1', '23')",1
"('quality', 'service', 'fcc')",1
"('receiving', 'services', 'information')",1
"('quality', 'service', 'evaluation')",1
"('pursue', 'dark', 'fiber')",1
"('purposes', 'ineligible', 'use')",1
"('purchasing', 'agreement', 'however')",1
"('purchase', 'services', 'qwest')",1
"('pueblo', 'city', 'hall')",1
"('provisioned', 'internet', 'access')",1
"('qwest', 'loyal', 'advantage')",1
"('ral', '171', '81')",1
"('ral', 'changes', 'requested')",1
"('ral', 'request', 'associated')",1
"('receiving', 'service', 'fcc')",1
"('received', 'time', 'date')",1
"('received', 'frn', 'evaluation')",1
"('received', 'frn', 'dr2')",1
"('received', 'frn', '1799072914')",1
"('received', 'evaluation', 'worksheet')",1
"('received', 'choose', 'cost')",1
"('receive', 'support', 'library')",1
"('receive', 'funding', 'per')",1
"('ready', 'accept', 'bids')",1
"('rate', 'plans', 'includes')",1
"('rate', 'plan', 'eligibility')",1
"('rate', '250', 'message')",1
"('rate', '0', 'frn0799075817')",1
"('ral', 'request', 'mr3')",1
"('remote', 'call', 'forward')",1
"('remove', '22012', 'croom')",1
"('provisioned', 'frn', 'denied')",1
"('request', 'changed', '150')",1
"('request', 'changed', '531')",1
"('request', 'changed', '49')",1
"('request', 'changed', '450')",1
"('request', 'changed', '420')",1
"('request', 'changed', '268')",1
"('request', 'changed', '20')",1
"('request', 'changed', '196')",1
"('request', 'changed', '134')",1
"('request', 'call', 'forward')",1
"('request', 'changed', '13')",1
"('request', 'changed', '116')",1
"('request', 'changed', '113')",1
"('request', 'changed', '11')",1
"('request', 'changed', '108')",1
"('request', 'cellular', 'voice')",1
"('request', 'campus', 'use')",1
"('request', 'changed', '548')",1
"('request', 'changed', '56')",1
"('request', 'changed', '660')",1
"('request', 'changed', '707')",1
"('request', 'disaster', 'recovery')",1
"('request', 'determine', 'contract')",1
"('request', 'dataconnect', 'mobile')",1
"('request', 'data', 'planc')",1
"('request', 'data', 'plan')",1
"('request', 'custom', 'calling')",1
"('request', 'cost', 'allocation')",1
"('request', 'chargeable', 'service')",1
"('request', 'changed', '978')",1
"('request', 'changed', '968')",1
"('request', 'changed', '96')",1
"('request', 'changed', '813')",1
"('request', 'changed', '751')",1
"('request', 'changed', '750')",1
"('request', 'changed', '75')",1
"('request', 'call', 'forwarding')",1
"('request', 'c2901', 'cme')",1
"('remove', 'charges', 'associated')",1
"('remove', 'products', 'services')",1
"('removing', 'ineligible', 'data')",1
"('removed', 'ineligibles', 'agree')",1
"('removed', 'fcc', 'form')",1
"('removed', 'application', 'mr2')",1
"('removed', 'agree', 'applicant')",1
"('removed', '4', 'sites')",1
"('remove', 'service', 'ineligible')",1
"('remove', 'ineligible', 'text')",1
"('request', 'broadband', 'mobile')",1
"('remove', 'ineligible', 'products')",1
"('remove', 'ineligible', 'entity')",1
"('remove', 'ineligible', 'data')",1
"('remove', 'ineligible', '3')",1
"('remove', 'costs', 'associated')",1
"('remove', 'cost', 'ineligible')",1
"('remove', 'cost', 'category')",1
"('renewals', 'therefore', 'extended')",1
"('request', '1', '303')",1
"('request', '3', 'gbps')",1
"('request', '923', '00')",1
"('request', 'avpn', 'ineligible')",1
"('request', 'associated', 'new')",1
"('request', 'asked', 'state')",1
"('request', 'applicant', 'mr4')",1
"('request', 'applicant', '160041565')",1
"('request', 'amount', '650')",1
"('request', 'amount', '525')",1
"('request', 'amount', '457')",1
"('request', 'amount', '4')",1
"('request', 'amount', '399')",1
"('request', 'amount', '368')",1
"('request', 'amount', '275')",1
"('request', 'amount', '174')",1
"('request', 'amount', '1')",1
"('request', 'additional', 'information')",1
"('provisioned', 'frn', 'frn')",1
"('provision', 'additional', 'extensions')",1
"('service', 'provider', '143001197')",1
"('products', 'service', 'agree')",1
"('products', 'services', 'total')",1
"('products', 'services', 'posted')",1
"('products', 'services', 'include')",1
"('products', 'services', 'equipment')",1
"('products', 'services', 'based')",1
"('products', 'services', 'already')",1
"('products', 'service', 'without')",1
"('products', 'requested', 'frn')",1
"('product', 'service', 'network')",1
"('product', 'type', 'frn')",1
"('product', 'service', 'unsupported')",1
"('product', 'service', 'unsubstantiated')",1
"('product', 'service', 'tv')",1
"('product', 'service', 'text')",1
"('product', 'service', 'router')",1
"('product', 'service', 'provided')",1
"('products', 'services', 'vendor')",1
"('profile', 'cost', 'category')",1
"('program', 'local', 'long')",1
"('program', 'requirements', 'competitive')",1
"('proposal', 'criterion', 'evaluation')",1
"('property', 'tax', 'recovery')",1
"('property', 'tax', '1')",1
"('properly', 'evaluate', 'bid')",1
"('properly', 'considered', 'evaluated')",1
"('properly', 'consider', 'evaluate')",1
"('prohibited', 'including', 'manufacturer’s')",1
"('program', 'rules', 'products')",1
"('program', 'rules', 'mr2')",1
"('program', 'rules', 'list')",1
"('program', 'rules', 'dr3')",1
"('program', 'rules', 'cellular')",1
"('program', 'rules', 'applicants')",1
"('program', 'rules', 'accordingly')",1
"('program', 'rules', '470')",1
"('product', 'service', 'print')",1
"('product', 'service', 'nation')",1
"('proposal', 'mr1', 'frn')",1
"('prior', 'experience', 'given')",1
"('process', 'frn', 'mr1')",1
"('process', 'fair', 'open')",1
"('process', 'described', 'rfp')",1
"('process', 'conducted', 'mresc')",1
"('process', 'asked', 'provide')",1
"('prior', 'year', 'frn')",1
"('prior', 'fcc', 'form')",1
"('prior', 'certification', 'fcc')",1
"('product', 'service', 'feature')",1
"('print', 'charges', 'inside')",1
"('primary', 'service', 'institutions')",1
"('primary', 'mr1', 'frn')",1
"('primary', 'internet', 'line')",1
"('primary', 'factor', 'selection')",1
"('primary', 'factor', 'eligible')",1
"('primary', 'directory', 'listing')",1
"('process', 'long', 'separate')",1
"('process', 'quality', 'service')",1
"('process', 'referenced', 'form')",1
"('process', 'services', 'requested')",1
"('product', 'service', 'enhanced')",1
"('product', 'service', 'directory')",1
"('product', 'service', 'dark')",1
"('product', 'service', 'chargeable')",1
"('product', 'service', 'call')",1
"('product', 'service', '750')",1
"('product', 'review', 'determined')",1
"('product', 'requested', 'correct')",1
"('product', 'remaining', 'original')",1
"('product', 'make', 'model')",1
"('product', 'dark', 'fiber')",1
"('produce', 'documentation', 'e')",1
"('process', '”', 'thus')",1
"('process', 'used', 'select')",1
"('process', 'usac', 'unable')",1
"('proposal', 'dr2', 'contract')",1
"('proposal', 'review', 'provided')",1
"('providing', 'products', 'services')",1
"('provider', 'however', 'documentation')",1
"('provider', 'must', 'provide')",1
"('provider', 'mr1', 'new')",1
"('provider', 'mr1', 'frn')",1
"('provider', 'mr1', 'establishing')",1
"('provider', 'mr1', 'contract')",1
"('provider', 'mr1', 'consultation')",1
"('provider', 'mobile', 'usa')",1
"('provider', 'frn', 'line')",1
"('provider', '3', '10')",1
"('provider', 'frn', 'failed')",1
"('provider', 'dr2', 'fcc')",1
"('provider', 'cvin', 'llc')",1
"('provider', 'cox', 'oklahoma')",1
"('provider', 'county', 'clackamas')",1
"('provider', 'changed', 'time')",1
"('provider', 'bny', 'communication')",1
"('provider', 'penteledata', 'limited')",1
"('provider', 'plateau', 'telecommunications')",1
"('provider', 'proposal', 'criterion')",1
"('provider', 'proposal', 'dr2')",1
"('providing', 'internet', 'access')",1
"('providers', 'services', 'requested')",1
"('providers', 'review', 'order')",1
"('providers', 'properly', 'considered')",1
"('providers', 'performing', '“mini')",1
"('providers', 'determine', 'cost')",1
"('providers', 'awarded', 'service')",1
"('providers', '7', '500')",1
"('provider', 'velocity', 'net')",1
"('provider', 'v2', 'ventures')",1
"('provider', 'supporting', 'current')",1
"('provider', 'selected', 'awarded')",1
"('provider', 'provide', 'service')",1
"('provider', 'proposal', 'review')",1
"('provider', 'proposal', 'mr1')",1
"('provider', 'additionally', 'statements')",1
"('provider', '2', '10')",1
"('proposal', 'rfp', 'well')",1
"('provide', 'secondary', 'backup')",1
"('provided', 'created', 'contract')",1
"('provided', 'bid', 'evaluation')",1
"('provided', 'applicant', 'deterred')",1
"('provided', 'applicant', '471')",1
"('provide', 'wireless', 'cellular')",1
"('provide', 'service', '“')",1
"('provide', 'service', 'rejected')",1
"('provide', 'make', 'model')",1
"('provider', '143048275', 'time')",1
"('provide', 'definitive', 'response')",1
"('protection', 'call', 'return')",1
"('protection', '16', '20')",1
"('prospective', 'bidders', 'reviewing')",1
"('prorated', 'charges', '2')",1
"('proposals', 'rfps', 'without')",1
"('proposals', 'lit', 'fiber')",1
"('provided', 'created', 'fcc')",1
"('provided', 'determine', 'cost')",1
"('provided', 'determine', 'eligibility')",1
"('provided', 'frn', 'new')",1
"('provider', '143028369', 'hunt')",1
"('provider', '143001197', 'verizon')",1
"('provider', '143000677', 'verizon')",1
"('provider', '11', '10')",1
"('provider', '1', '21')",1
"('provided', 'vendor', 'doc')",1
"('provided', 'validate', 'funds')",1
"('provided', 'sufficient', 'vendor')",1
"('provided', 'state', 'cooperative')",1
"('provided', 'review', 'adhere')",1
"('provided', 'response', 'request')",1
"('provided', 'request', 'proposal')",1
"('provided', 'parent', 'child')",1
"('provided', 'internal', 'invoice')",1
"('provided', 'incorrect', 'document')",1
"('request', 'dish', 'signal')",1
"('request', 'distance', 'learning')",1
"('request', 'dr2', 'fcc')",1
"('school', 'pre', 'k')",1
"('seat', 'education', 'taxes')",1
"('seat', 'education', 'primary')",1
"('schools', 'receiving', 'services')",1
"('schools', 'mr1', 'applicant')",1
"('school', 'time', 'warner')",1
"('school', 'students', 'located')",1
"('school', 'similarly', 'time')",1
"('school', 'per', 'state')",1
"('school', '22321', 'croom')",1
"('school', 'mr1', 'total')",1
"('school', 'management', 'license')",1
"('school', 'library', 'nif')",1
"('school', 'internet', 'traffic')",1
"('school', 'frn', 'line')",1
"('school', 'failed', 'properly')",1
"('school', 'district', 'dr4')",1
"('seca', 'biblioteca', 'satélite')",1
"('secondary', 'back', 'internet')",1
"('secondary', 'backup', 'internet')",1
"('secondary', 'location', 'ben')",1
"('service', '114', '00')",1
"('service', '1', 'g')",1
"('service', '1', '252')",1
"('service', '1', '146')",1
"('seneca', 'family', 'agencies')",1
"('self', 'provisioned', 'internet')",1
"('selection', 'process', 'referenced')",1
"('selection', 'documentation', 'rfp')",1
